cycle,avgPayoff
241,1.2100
242,1.3810
243,1.3267
244,1.2634
245,1.3031
246,1.2970
247,1.2614
248,1.2190
249,1.2473
250,1.2492
251,1.2798
252,1.2633
253,1.2467
254,1.2477
255,1.2279
256,1.2688
257,1.3059
258,1.2369
259,1.2791
260,1.2394
261,1.2751
262,1.3582
263,1.2442
264,1.2932
265,1.3290
266,1.2484
267,1.2291
268,1.3364
269,1.3665
270,1.2794
271,1.3597
272,1.2558
273,1.1946
274,1.2666
275,1.2226
276,1.2630
277,1.2867
278,1.2848
279,1.2222
280,1.2828
281,1.2685
282,1.1757
283,1.2113
284,1.2645
285,1.2689
286,1.3415
287,1.2381
288,1.3972
289,1.3139
290,1.2233
291,1.2822
292,1.3347
293,1.2308
294,1.3054
295,1.3347
296,1.3082
297,1.2476
298,1.3284
299,1.3074
300,1.2333
301,1.2790
302,1.3168
303,1.2864
304,1.2242
305,1.3468
306,1.3193
307,1.1860
308,1.2293
309,1.2064
310,1.3038
311,1.1990
312,1.2129
313,1.2064
314,1.2734
315,1.1946
316,1.1922
317,1.2993
318,1.2303
319,1.3383
320,1.1889
321,1.3126
322,1.2943
323,1.2461
324,1.2259
325,1.1901
326,1.3196
327,1.2341
328,1.2587
329,1.2958
330,1.2827
331,1.3529
332,1.2009
333,1.2018
334,1.3496
335,1.2404
336,1.3370
337,1.3151
338,1.2178
339,1.2501
340,1.2863
341,1.2839
342,1.2557
343,1.2062
344,1.2348
345,1.3035
346,1.2630
347,1.2735
348,1.3954
349,1.2419
350,1.2760
351,1.3009
352,1.3608
353,1.2864
354,1.2964
355,1.2703
356,1.2425
357,1.1782
358,1.2906
359,1.2770
360,1.2827
361,1.2210
362,1.2317
363,1.2725
364,1.2253
365,1.2364
366,1.3035
367,1.2364
368,1.2210
369,1.2700
370,1.2753
371,1.2135
372,1.2389
373,1.2250
374,1.1913
375,1.3335
376,1.2255
377,1.3335
378,1.2626
379,1.2573
380,1.2843
381,1.2443
382,1.2926
383,1.1729
384,1.2436
385,1.1748
386,1.2320
387,1.2610
388,1.2494
389,1.2720
390,1.2674
391,1.2044
392,1.2127
393,1.2144
394,1.2214
395,1.2478
396,1.2606
397,1.2779
398,1.2588
399,1.2782
400,1.1891
401,1.3460
402,1.2770
403,1.2406
404,1.2439
405,1.2228
406,1.2291
407,1.3083
408,1.2939
409,1.2326
410,1.3110
411,1.2207
412,1.2433
413,1.2321
414,1.2573
415,1.3084
416,1.2351
417,1.2739
418,1.2266
419,1.2627
420,1.2164
421,1.2696
422,1.2614
423,1.2286
424,1.3562
425,1.2334
426,1.2380
427,1.2062
428,1.2742
429,1.2508
430,1.2237
431,1.1839
432,1.2744
433,1.3125
434,1.1681
435,1.1481
436,1.2437
437,1.2133
438,1.3268
439,1.2877
440,1.2763
441,1.2179
442,1.2109
443,1.2671
444,1.2513
445,1.2902
446,1.2487
447,1.3079
448,1.2620
449,1.2923
450,1.2738
451,1.2550
452,1.2616
453,1.1489
454,1.2762
455,1.2705
456,1.2240
457,1.1529
458,1.2533
459,1.3171
460,1.2664
461,1.2487
462,1.2906
463,1.2534
464,1.3473
465,1.3006
466,1.2604
467,1.2425
468,1.2232
469,1.2345
470,1.2298
471,1.2978
472,1.1971
473,1.1729
474,1.3393
475,1.3471
476,1.2337
477,1.2751
478,1.2958
479,1.2742
480,1.3008
481,1.3145
482,1.3004
483,1.2245
484,1.2519
485,1.2715
486,1.2274
487,1.2064
488,1.2244
489,1.2624
490,1.3728
491,1.3386
492,1.2589
493,1.2987
494,1.3003
495,1.2800
496,1.2871
497,1.3161
498,1.2234
499,1.2886
500,1.3419
501,1.2321
502,1.2771
503,1.3025
504,1.3711
505,1.2182
506,1.2689
507,1.2689
508,1.2825
509,1.3086
510,1.2292
511,1.2936
512,1.3330
513,1.2938
514,1.3037
515,1.2906
516,1.2949
517,1.2803
518,1.2679
519,1.3242
520,1.3295
521,1.2386
522,1.2368
523,1.2125
524,1.2340
525,1.2422
526,1.2262
527,1.2729
528,1.2522
529,1.3178
530,1.2993
531,1.1887
532,1.2806
533,1.2590
534,1.1956
535,1.2393
536,1.2422
537,1.2151
538,1.2347
539,1.2495
540,1.2283
541,1.2102
542,1.2172
543,1.2754
544,1.2508
545,1.2771
546,1.2898
547,1.2211
548,1.2351
549,1.2011
550,1.2162
551,1.2343
552,1.2907
553,1.3337
554,1.3317
555,1.2857
556,1.2910
557,1.2539
558,1.2126
559,1.2302
560,1.2313
561,1.2916
562,1.2475
563,1.2625
564,1.1930
565,1.3122
566,1.3671
567,1.2862
568,1.2025
569,1.2508
570,1.3204
571,1.2220
572,1.3045
573,1.2462
574,1.2348
575,1.2513
576,1.2723
577,1.1779
578,1.2288
579,1.2490
580,1.3220
581,1.2801
582,1.2977
583,1.2576
584,1.3066
585,1.2700
586,1.2874
587,1.2744
588,1.2585
589,1.2362
590,1.3786
591,1.1949
592,1.2358
593,1.2223
594,1.3229
595,1.2568
596,1.2565
597,1.2925
598,1.2734
599,1.3032
600,1.1676
601,1.3240
602,1.2464
603,1.2278
604,1.2436
605,1.2259
606,1.3213
607,1.2396
608,1.2637
609,1.2106
610,1.2372
611,1.2118
612,1.2780
613,1.3319
614,1.1933
615,1.2738
616,1.2383
617,1.2268
618,1.2216
619,1.1960
620,1.2047
621,1.2346
622,1.3258
623,1.2513
624,1.2579
625,1.3325
626,1.2541
627,1.2763
628,1.2698
629,1.2369
630,1.2560
631,1.2786
632,1.2558
633,1.2573
634,1.2988
635,1.2653
636,1.2467
637,1.3154
638,1.2609
639,1.2247
640,1.3965
641,1.2972
642,1.1717
643,1.3303
644,1.2310
645,1.2624
646,1.3707
647,1.2595
648,1.2493
649,1.2219
650,1.2205
651,1.2546
652,1.3438
653,1.3050
654,1.3239
655,1.2913
656,1.2121
657,1.2672
658,1.2639
659,1.2432
660,1.2206
661,1.2027
662,1.2499
663,1.2627
664,1.2621
665,1.2114
666,1.2653
667,1.2130
668,1.2199
669,1.2245
670,1.2921
671,1.2655
672,1.2394
673,1.2347
674,1.2226
675,1.2951
676,1.2927
677,1.2560
678,1.2634
679,1.2212
680,1.3337
681,1.2460
682,1.2682
683,1.1544
684,1.2990
685,1.2507
686,1.2258
687,1.1798
688,1.2852
689,1.2338
690,1.2425
691,1.2776
692,1.1743
693,1.2538
694,1.2151
695,1.2688
696,1.2270
697,1.2052
698,1.1618
699,1.2281
700,1.1901
701,1.2165
702,1.2459
703,1.1924
704,1.2086
705,1.1398
706,1.1791
707,1.1782
708,1.2238
709,1.2872
710,1.2171
711,1.2994
712,1.2130
713,1.2124
714,1.2127
715,1.2246
716,1.1553
717,1.2467
718,1.2116
719,1.1686
720,1.2573
721,1.1624
722,1.2038
723,1.2593
724,1.1984
725,1.2365
726,1.2390
727,1.2105
728,1.2844
729,1.2166
730,1.2191
731,1.2720
732,1.2362
733,1.1852
734,1.2019
735,1.2627
736,1.2391
737,1.2802
738,1.1627
739,1.2035
740,1.2017
741,1.1808
742,1.1891
743,1.1684
744,1.1892
745,1.1987
746,1.1937
747,1.1912
748,1.1977
749,1.2082
750,1.1637
751,1.2495
752,1.2500
753,1.1909
754,1.1687
755,1.2705
756,1.1868
757,1.2090
758,1.2001
759,1.2056
760,1.1969
761,1.2262
762,1.2011
763,1.2230
764,1.2257
765,1.1361
766,1.2066
767,1.1980
768,1.1871
769,1.1954
770,1.2263
771,1.1444
772,1.1628
773,1.3039
774,1.3086
775,1.2648
776,1.2872
777,1.1937
778,1.1687
779,1.2244
780,1.2172
781,1.1729
782,1.2068
783,1.2084
784,1.1861
785,1.2479
786,1.2675
787,1.2379
788,1.2118
789,1.3170
790,1.1814
791,1.2534
792,1.1636
793,1.2433
794,1.3106
795,1.2194
796,1.1619
797,1.2421
798,1.2726
799,1.1738
800,1.2093
801,1.2518
802,1.2798
803,1.2416
804,1.1758
805,1.2682
806,1.2631
807,1.2228
808,1.1841
809,1.1451
810,1.1875
811,1.2870
812,1.3004
813,1.1940
814,1.2320
815,1.2920
816,1.2514
817,1.2029
818,1.2916
819,1.2356
820,1.1773
821,1.3121
822,1.2840
823,1.2391
824,1.2599
825,1.3043
826,1.2518
827,1.2361
828,1.2453
829,1.1089
830,1.1904
831,1.1974
832,1.2531
833,1.2582
834,1.3435
835,1.2270
836,1.2555
837,1.2193
838,1.2048
839,1.2092
840,1.2530
841,1.2423
842,1.2349
843,1.2386
844,1.2226
845,1.2751
846,1.2738
847,1.2768
848,1.2496
849,1.2587
850,1.2363
851,1.3254
852,1.1847
853,1.2449
854,1.2461
855,1.1860
856,1.3055
857,1.2496
858,1.2112
859,1.3148
860,1.2723
861,1.2366
862,1.2350
863,1.2802
864,1.2619
865,1.1816
866,1.2145
867,1.2692
868,1.2523
869,1.2791
870,1.2809
871,1.2569
872,1.2070
873,1.2672
874,1.2986
875,1.2613
876,1.3060
877,1.2126
878,1.2015
879,1.1705
880,1.2759
881,1.2343
882,1.2117
883,1.2657
884,1.2392
885,1.2413
886,1.2784
887,1.2468
888,1.3128
889,1.1779
890,1.1699
891,1.3049
892,1.2772
893,1.2597
894,1.2379
895,1.2217
896,1.2829
897,1.1842
898,1.2801
899,1.2553
900,1.2401
901,1.1876
902,1.2879
903,1.2863
904,1.2188
905,1.2924
906,1.2838
907,1.2611
908,1.2125
909,1.2421
910,1.2003
911,1.2541
912,1.2830
913,1.3153
914,1.2723
915,1.2123
916,1.1844
917,1.2458
918,1.2847
919,1.2517
920,1.2359
921,1.2800
922,1.2807
923,1.2275
924,1.1902
925,1.2585
926,1.2384
927,1.2526
928,1.1669
929,1.2907
930,1.1675
931,1.2332
932,1.2607
933,1.3016
934,1.2997
935,1.3036
936,1.2077
937,1.2456
938,1.2368
939,1.2279
940,1.2235
941,1.2576
942,1.2916
943,1.2290
944,1.1761
945,1.2890
946,1.3233
947,1.2299
948,1.2116
949,1.2488
950,1.2999
951,1.2804
952,1.1939
953,1.2743
954,1.2520
955,1.3169
956,1.2058
957,1.2910
958,1.2000
959,1.2131
960,1.2504
961,1.2781
962,1.2459
963,1.2277
964,1.2900
965,1.1753
966,1.1770
967,1.2767
968,1.2237
969,1.2135
970,1.3162
971,1.2443
972,1.2138
973,1.2548
974,1.2367
975,1.2026
976,1.2503
977,1.2573
978,1.2957
979,1.2763
980,1.2243
981,1.1779
982,1.2270
983,1.3095
984,1.2650
985,1.3016
986,1.1763
987,1.3042
988,1.2827
989,1.2840
990,1.1987
991,1.2103
992,1.2610
993,1.1656
994,1.2663
995,1.2062
996,1.2600
997,1.2949
998,1.2750
999,1.2696
1000,1.2397
1001,1.2968
1002,1.3179
1003,1.2907
1004,1.2544
1005,1.2614
1006,1.2403
1007,1.3568
1008,1.3470
1009,1.2902
1010,1.2456
1011,1.2418
1012,1.2559
1013,1.2320
1014,1.2532
1015,1.2487
1016,1.3733
1017,1.2280
1018,1.3239
1019,1.2195
1020,1.2243
1021,1.2006
1022,1.2526
1023,1.2507
1024,1.2902
1025,1.3299
1026,1.2201
1027,1.2938
1028,1.2636
1029,1.3061
1030,1.2552
1031,1.2775
1032,1.2183
1033,1.2941
1034,1.3459
1035,1.2757
1036,1.2563
1037,1.2447
1038,1.3315
1039,1.1841
1040,1.3199
1041,1.3127
1042,1.2807
1043,1.2717
1044,1.1990
1045,1.3178
1046,1.3324
1047,1.2230
1048,1.2554
1049,1.2214
1050,1.2934
1051,1.2555
1052,1.3110
1053,1.2240
1054,1.2404
1055,1.3116
1056,1.2141
1057,1.3735
1058,1.2485
1059,1.3194
1060,1.3393
1061,1.3072
1062,1.3142
1063,1.2155
1064,1.2080
1065,1.2170
1066,1.1976
1067,1.2125
1068,1.2892
1069,1.2202
1070,1.2246
1071,1.1935
1072,1.1957
1073,1.2218
1074,1.3300
1075,1.1789
1076,1.2231
1077,1.2185
1078,1.2132
1079,1.2030
1080,1.2421
1081,1.2835
1082,1.2241
1083,1.2743
1084,1.2071
1085,1.2666
1086,1.2584
1087,1.2614
1088,1.2383
1089,1.2624
1090,1.1974
1091,1.2729
1092,1.2208
1093,1.3096
1094,1.1989
1095,1.2481
1096,1.1911
1097,1.2707
1098,1.2115
1099,1.2636
1100,1.3121
1101,1.2206
1102,1.3217
1103,1.3217
1104,1.2078
1105,1.2459
1106,1.2779
1107,1.2252
1108,1.2009
1109,1.2449
1110,1.3074
1111,1.2511
1112,1.2801
1113,1.2318
1114,1.2934
1115,1.2897
1116,1.2489
1117,1.2456
1118,1.2660
1119,1.2624
1120,1.2877
1121,1.2777
1122,1.2199
1123,1.2692
1124,1.3470
1125,1.2973
1126,1.1350
1127,1.2618
1128,1.1737
1129,1.2381
1130,1.2180
1131,1.1730
1132,1.2181
1133,1.2616
1134,1.2328
1135,1.2563
1136,1.2400
1137,1.2657
1138,1.1492
1139,1.2292
1140,1.1788
1141,1.2510
1142,1.2547
1143,1.2083
1144,1.2139
1145,1.2086
1146,1.2039
1147,1.1706
1148,1.1580
1149,1.1787
1150,1.1972
1151,1.3343
1152,1.2450
1153,1.3352
1154,1.2060
1155,1.1518
1156,1.2823
1157,1.2688
1158,1.1467
1159,1.1759
1160,1.2399
1161,1.1972
1162,1.2399
1163,1.2283
1164,1.1962
1165,1.2401
1166,1.2160
1167,1.2626
1168,1.2407
1169,1.3046
1170,1.3301
1171,1.2122
1172,1.2155
1173,1.2855
1174,1.2020
1175,1.3305
1176,1.2183
1177,1.1904
1178,1.1878
1179,1.2057
1180,1.1382
1181,1.1711
1182,1.2975
1183,1.2252
1184,1.2507
1185,1.1601
1186,1.2456
1187,1.2075
1188,1.2069
1189,1.1804
1190,1.3107
1191,1.2194
1192,1.2661
1193,1.2359
1194,1.2879
1195,1.2083
1196,1.2382
1197,1.2669
1198,1.1729
1199,1.2823
1200,1.2453
1201,1.2115
1202,1.2269
1203,1.2590
1204,1.2336
1205,1.2478
1206,1.1824
1207,1.2171
1208,1.1771
1209,1.2335
1210,1.2355
1211,1.1936
1212,1.2440
1213,1.2340
1214,1.2524
1215,1.2759
1216,1.1654
1217,1.2288
1218,1.2123
1219,1.2214
1220,1.2163
1221,1.2703
1222,1.2236
1223,1.2668
1224,1.3090
1225,1.2426
1226,1.2264
1227,1.2510
1228,1.2182
1229,1.2981
1230,1.2235
1231,1.2184
1232,1.2309
1233,1.2759
1234,1.1625
1235,1.2495
1236,1.2361
1237,1.2116
1238,1.1849
1239,1.2827
1240,1.1965
1241,1.2244
1242,1.2754
1243,1.2470
1244,1.2109
1245,1.2514
1246,1.2002
1247,1.2193
1248,1.2168
1249,1.2219
1250,1.1963
1251,1.1906
1252,1.1783
1253,1.2346
1254,1.2359
1255,1.1847
1256,1.2633
1257,1.1674
1258,1.2287
1259,1.2320
1260,1.2744
1261,1.1969
1262,1.1762
1263,1.2378
1264,1.2246
1265,1.2436
1266,1.2270
1267,1.2226
1268,1.2764
1269,1.2375
1270,1.3097
1271,1.1447
1272,1.2298
1273,1.2813
1274,1.2124
1275,1.3029
1276,1.2107
1277,1.2803
1278,1.2038
1279,1.2516
1280,1.2207
1281,1.2430
1282,1.2659
1283,1.2036
1284,1.2310
1285,1.2939
1286,1.2225
1287,1.2646
1288,1.2310
1289,1.2131
1290,1.2290
1291,1.2251
1292,1.1986
1293,1.1757
1294,1.2416
1295,1.2623
1296,1.2584
1297,1.1927
1298,1.2833
1299,1.2679
1300,1.2776
1301,1.2622
1302,1.1844
1303,1.1950
1304,1.2653
1305,1.1893
1306,1.2402
1307,1.2471
1308,1.1912
1309,1.2072
1310,1.2065
1311,1.2073
1312,1.2059
1313,1.3448
1314,1.2262
1315,1.2267
1316,1.1974
1317,1.2326
1318,1.2732
1319,1.2703
1320,1.1992
1321,1.2453
1322,1.2065
1323,1.2053
1324,1.2392
1325,1.2342
1326,1.2157
1327,1.2456
1328,1.2576
1329,1.2858
1330,1.2180
1331,1.2360
1332,1.2282
1333,1.2085
1334,1.2496
1335,1.2287
1336,1.2229
1337,1.3066
1338,1.1633
1339,1.2013
1340,1.2414
1341,1.2842
1342,1.2903
1343,1.1767
1344,1.1857
1345,1.3109
1346,1.3130
1347,1.2734
1348,1.1996
1349,1.2263
1350,1.2815
1351,1.2082
1352,1.2277
1353,1.2434
1354,1.2425
1355,1.2469
1356,1.2598
1357,1.2533
1358,1.2129
1359,1.2410
1360,1.2905
1361,1.1650
1362,1.1738
1363,1.1737
1364,1.1737
1365,1.2587
1366,1.3233
1367,1.3588
1368,1.2696
1369,1.2604
1370,1.2545
1371,1.2202
1372,1.2398
1373,1.2783
1374,1.2920
1375,1.2444
1376,1.2893
1377,1.2810
1378,1.2340
1379,1.3375
1380,1.2664
1381,1.2141
1382,1.2657
1383,1.2895
1384,1.2222
1385,1.2594
1386,1.2855
1387,1.2577
1388,1.2419
1389,1.1597
1390,1.2846
1391,1.3027
1392,1.2325
1393,1.2240
1394,1.2226
1395,1.2099
1396,1.2332
1397,1.2485
1398,1.2999
1399,1.2411
1400,1.2144
1401,1.2372
1402,1.2195
1403,1.1923
1404,1.2267
1405,1.2560
1406,1.2013
1407,1.2989
1408,1.2788
1409,1.2413
1410,1.2719
1411,1.2563
1412,1.2268
1413,1.2135
1414,1.2991
1415,1.2758
1416,1.2568
1417,1.2270
1418,1.2328
1419,1.2235
1420,1.2524
1421,1.1990
1422,1.2368
1423,1.2285
1424,1.1909
1425,1.1793
1426,1.2807
1427,1.2388
1428,1.2177
1429,1.1899
1430,1.2896
1431,1.2308
1432,1.2257
1433,1.2313
1434,1.2524
1435,1.2389
1436,1.1817
1437,1.3165
1438,1.2635
1439,1.2664
1440,1.2881
1441,1.2524
1442,1.2890
1443,1.2201
1444,1.2471
1445,1.2497
1446,1.2843
1447,1.2650
1448,1.2428
1449,1.2590
1450,1.2064
1451,1.2488
1452,1.2358
1453,1.2895
1454,1.2833
1455,1.2351
1456,1.2344
1457,1.1586
1458,1.2969
1459,1.2846
1460,1.1642
1461,1.2026
1462,1.2543
1463,1.2375
1464,1.2408
1465,1.2338
1466,1.2311
1467,1.2699
1468,1.2556
1469,1.2186
1470,1.2316
1471,1.2255
1472,1.2234
1473,1.2874
1474,1.2717
1475,1.2902
1476,1.2340
1477,1.2312
1478,1.1937
1479,1.2732
1480,1.2645
1481,1.2622
1482,1.1949
1483,1.2029
1484,1.2528
1485,1.3047
1486,1.2714
1487,1.2475
1488,1.2470
1489,1.2097
1490,1.2721
1491,1.2543
1492,1.2492
1493,1.2432
1494,1.3284
1495,1.2851
1496,1.1973
1497,1.2332
1498,1.2121
1499,1.2618
1500,1.2819
1501,1.2843
1502,1.2424
1503,1.3207
1504,1.2495
1505,1.2781
1506,1.3154
1507,1.2195
1508,1.2970
1509,1.2271
1510,1.2764
1511,1.2289
1512,1.2783
1513,1.2658
1514,1.2434
1515,1.2287
1516,1.2746
1517,1.2556
1518,1.2823
1519,1.2300
1520,1.2931
1521,1.1963
1522,1.2728
1523,1.2398
1524,1.2386
1525,1.2902
1526,1.2087
1527,1.1955
1528,1.2780
1529,1.2668
1530,1.2177
1531,1.3031
1532,1.3057
1533,1.2160
1534,1.2839
1535,1.2359
1536,1.2224
1537,1.3033
1538,1.2906
1539,1.2149
1540,1.3132
1541,1.2536
1542,1.3391
1543,1.2696
1544,1.2360
1545,1.2843
1546,1.2558
1547,1.2308
1548,1.2906
1549,1.2294
1550,1.2972
1551,1.2763
1552,1.3391
1553,1.2251
1554,1.2645
1555,1.3042
1556,1.3520
1557,1.3078
1558,1.2360
1559,1.2865
1560,1.2823
1561,1.2475
1562,1.2087
1563,1.3404
1564,1.2565
1565,1.2361
1566,1.2949
1567,1.2747
1568,1.2883
1569,1.2531
1570,1.3227
1571,1.2927
1572,1.1617
1573,1.2405
1574,1.3155
1575,1.3613
1576,1.2475
1577,1.2830
1578,1.2940
1579,1.2053
1580,1.3635
1581,1.3385
1582,1.2305
1583,1.2525
1584,1.2678
1585,1.2911
1586,1.2355
1587,1.2867
1588,1.1912
1589,1.2797
1590,1.1931
1591,1.3326
1592,1.2954
1593,1.2773
1594,1.1923
1595,1.2870
1596,1.3363
1597,1.3005
1598,1.3046
1599,1.2629
1600,1.3027
1601,1.3268
1602,1.2215
1603,1.3173
1604,1.3292
1605,1.2339
1606,1.3013
1607,1.2238
1608,1.2512
1609,1.2147
1610,1.2227
1611,1.2382
1612,1.4055
1613,1.2282
1614,1.2621
1615,1.2417
1616,1.1713
1617,1.2335
1618,1.2112
1619,1.2400
1620,1.2315
1621,1.2188
1622,1.1860
1623,1.2452
1624,1.3202
1625,1.2393
1626,1.2566
1627,1.2637
1628,1.2189
1629,1.2404
1630,1.2729
1631,1.1642
1632,1.2403
1633,1.3344
1634,1.2395
1635,1.2604
1636,1.2501
1637,1.1442
1638,1.2742
1639,1.1825
1640,1.2356
1641,1.2485
1642,1.2049
1643,1.2272
1644,1.2400
1645,1.2695
1646,1.3089
1647,1.2717
1648,1.2888
1649,1.2821
1650,1.2757
1651,1.2095
1652,1.2327
1653,1.2620
1654,1.2358
1655,1.2944
1656,1.2125
1657,1.1780
1658,1.2737
1659,1.2981
1660,1.2851
1661,1.2507
1662,1.1548
1663,1.2532
1664,1.2673
1665,1.3009
1666,1.2921
1667,1.2837
1668,1.2249
1669,1.2430
1670,1.2139
1671,1.2689
1672,1.2786
1673,1.2578
1674,1.2228
1675,1.1798
1676,1.1707
1677,1.2340
1678,1.2285
1679,1.3106
1680,1.2423
1681,1.2528
1682,1.1378
1683,1.2430
1684,1.2709
1685,1.1793
1686,1.3269
1687,1.2944
1688,1.2337
1689,1.2842
1690,1.2282
1691,1.2407
1692,1.3105
1693,1.2151
1694,1.2686
1695,1.2818
1696,1.2383
1697,1.2219
1698,1.2416
1699,1.1971
1700,1.3018
1701,1.2108
1702,1.2420
1703,1.2549
1704,1.2278
1705,1.1908
1706,1.2137
1707,1.2736
1708,1.3215
1709,1.2206
1710,1.2572
1711,1.2882
1712,1.1994
1713,1.2002
1714,1.2071
1715,1.2433
1716,1.1423
1717,1.3004
1718,1.2953
1719,1.2527
1720,1.2312
1721,1.3021
1722,1.2654
1723,1.3252
1724,1.2644
1725,1.3205
1726,1.2404
1727,1.2487
1728,1.2331
1729,1.2253
1730,1.2421
1731,1.2677
1732,1.3530
1733,1.2385
1734,1.2804
1735,1.2551
1736,1.1947
1737,1.2087
1738,1.2498
1739,1.1807
1740,1.3124
1741,1.2956
1742,1.2977
1743,1.2038
1744,1.2257
1745,1.2068
1746,1.2556
1747,1.2259
1748,1.2597
1749,1.2577
1750,1.2580
1751,1.2059
1752,1.3151
1753,1.3241
1754,1.2876
1755,1.2499
1756,1.2672
1757,1.2468
1758,1.3096
1759,1.3212
1760,1.2938
1761,1.2489
1762,1.2150
1763,1.2599
1764,1.2272
1765,1.2068
1766,1.2566
1767,1.3140
1768,1.2425
1769,1.2673
1770,1.2654
1771,1.2504
1772,1.3673
1773,1.2527
1774,1.3123
1775,1.1871
1776,1.2150
1777,1.2393
1778,1.2900
1779,1.2595
1780,1.2915
1781,1.2658
1782,1.2459
1783,1.2321
1784,1.2298
1785,1.3495
1786,1.2667
1787,1.2650
1788,1.3111
1789,1.2503
1790,1.3210
1791,1.2637
1792,1.2036
1793,1.2313
1794,1.3340
1795,1.3212
1796,1.2718
1797,1.2855
1798,1.2674
1799,1.3184
1800,1.2066
1801,1.2514
1802,1.2844
1803,1.2065
1804,1.1883
1805,1.3592
1806,1.2766
1807,1.3280
1808,1.3001
1809,1.2713
1810,1.2517
1811,1.2136
1812,1.3279
1813,1.3087
1814,1.2917
1815,1.2679
1816,1.2482
1817,1.2696
1818,1.2581
1819,1.3620
1820,1.2358
1821,1.2459
1822,1.2104
1823,1.1903
1824,1.2611
1825,1.2191
1826,1.2640
1827,1.2684
1828,1.2109
1829,1.2109
1830,1.1895
1831,1.2125
1832,1.2470
1833,1.1929
1834,1.2926
1835,1.2215
1836,1.2248
1837,1.2130
1838,1.2417
1839,1.2221
1840,1.3167
1841,1.2907
1842,1.2514
1843,1.1646
1844,1.1775
1845,1.2272
1846,1.2933
1847,1.2985
1848,1.2516
1849,1.2531
1850,1.2265
1851,1.2725
1852,1.3084
1853,1.2829
1854,1.1971
1855,1.1648
1856,1.2688
1857,1.2192
1858,1.2858
1859,1.3182
1860,1.2242
1861,1.2268
1862,1.1697
1863,1.0760
1864,1.2115
1865,1.2121
1866,1.2814
1867,1.2749
1868,1.2723
1869,1.2732
1870,1.2151
1871,1.2508
