cycle,avgPayoff
456,1.2645
457,1.2700
458,1.2868
459,1.2770
460,1.2678
461,1.2623
462,1.2728
463,1.2744
464,1.2634
465,1.2460
466,1.2569
467,1.2646
468,1.2640
469,1.2681
470,1.2766
471,1.2753
472,1.2630
473,1.2497
474,1.2505
475,1.2504
476,1.2471
477,1.2398
478,1.2417
479,1.2160
480,1.2245
481,1.2271
482,1.2273
483,1.2329
484,1.2110
485,1.2154
486,1.2193
487,1.2000
488,1.1815
489,1.1567
490,1.1382
491,1.1266
492,1.1243
493,1.1094
494,1.0990
495,1.0941
496,1.1008
497,1.0878
498,1.0990
499,1.0859
500,1.0906
501,1.1001
502,1.1014
503,1.1026
504,1.1045
505,1.1012
506,1.1089
507,1.0957
508,1.1044
509,1.1070
510,1.1059
511,1.0897
512,1.0891
513,1.0875
514,1.0801
515,1.0836
516,1.0928
517,1.0822
518,1.0830
519,1.0925
520,1.0786
521,1.0832
522,1.0659
523,1.0670
524,1.0637
525,1.0565
526,1.0611
527,1.0542
528,1.0496
529,1.0498
530,1.0428
531,1.0415
532,1.0418
533,1.0377
534,1.0323
535,1.0369
536,1.0366
537,1.0405
538,1.0388
539,1.0438
540,1.0510
541,1.0461
542,1.0475
543,1.0457
544,1.0551
545,1.0539
546,1.0593
547,1.0502
548,1.0446
549,1.0481
550,1.0338
551,1.0405
552,1.0349
553,1.0323
554,1.0367
555,1.0330
556,1.0345
557,1.0321
558,1.0299
559,1.0320
560,1.0311
561,1.0339
562,1.0320
563,1.0350
564,1.0329
565,1.0332
566,1.0376
567,1.0405
568,1.0350
569,1.0322
570,1.0379
571,1.0320
572,1.0318
573,1.0352
574,1.0335
575,1.0366
576,1.0324
577,1.0301
578,1.0298
579,1.0306
580,1.0342
581,1.0323
582,1.0315
583,1.0297
584,1.0292
585,1.0296
586,1.0307
587,1.0310
588,1.0307
589,1.0333
590,1.0359
591,1.0331
592,1.0347
593,1.0341
594,1.0341
595,1.0373
596,1.0320
597,1.0320
598,1.0307
599,1.0321
600,1.0327
601,1.0301
602,1.0280
603,1.0321
604,1.0320
605,1.0299
606,1.0304
607,1.0327
608,1.0370
609,1.0356
610,1.0386
611,1.0358
612,1.0355
613,1.0342
614,1.0359
615,1.0384
616,1.0339
617,1.0308
618,1.0298
619,1.0305
620,1.0331
621,1.0309
622,1.0331
623,1.0336
624,1.0292
625,1.0286
626,1.0298
627,1.0275
628,1.0283
629,1.0310
630,1.0321
631,1.0311
632,1.0303
633,1.0309
634,1.0319
635,1.0294
636,1.0287
637,1.0311
638,1.0308
639,1.0297
640,1.0291
641,1.0332
642,1.0310
643,1.0362
644,1.0304
645,1.0304
646,1.0321
647,1.0345
648,1.0332
649,1.0323
650,1.0311
651,1.0324
652,1.0324
653,1.0294
654,1.0309
655,1.0308
656,1.0294
657,1.0296
658,1.0305
659,1.0326
660,1.0344
661,1.0429
662,1.0439
663,1.0438
664,1.0464
665,1.0411
666,1.0482
667,1.0426
668,1.0456
669,1.0403
670,1.0437
671,1.0471
672,1.0446
673,1.0391
674,1.0406
675,1.0378
676,1.0485
677,1.0400
678,1.0425
679,1.0459
680,1.0471
681,1.0441
682,1.0396
683,1.0358
684,1.0361
685,1.0359
686,1.0365
687,1.0350
688,1.0292
689,1.0315
690,1.0308
691,1.0310
692,1.0290
693,1.0311
694,1.0298
695,1.0314
696,1.0283
697,1.0303
698,1.0302
699,1.0315
700,1.0332
701,1.0308
702,1.0320
703,1.0293
704,1.0284
705,1.0311
706,1.0323
707,1.0350
708,1.0313
709,1.0309
710,1.0299
711,1.0306
712,1.0320
713,1.0305
714,1.0312
715,1.0320
716,1.0324
717,1.0304
718,1.0347
719,1.0351
720,1.0329
721,1.0343
722,1.0331
723,1.0325
724,1.0317
725,1.0359
726,1.0385
727,1.0335
728,1.0319
729,1.0331
730,1.0333
731,1.0330
732,1.0459
733,1.0410
734,1.0485
735,1.0512
736,1.0565
737,1.0493
738,1.0465
739,1.0417
740,1.0470
741,1.0487
742,1.0391
743,1.0363
744,1.0340
745,1.0331
746,1.0379
747,1.0331
748,1.0322
749,1.0334
750,1.0391
751,1.0333
752,1.0346
753,1.0329
754,1.0402
755,1.0418
756,1.0377
757,1.0355
758,1.0323
759,1.0345
760,1.0348
761,1.0351
762,1.0322
763,1.0309
764,1.0365
765,1.0303
766,1.0311
767,1.0320
768,1.0316
769,1.0310
770,1.0307
771,1.0316
772,1.0312
773,1.0319
774,1.0322
775,1.0317
776,1.0318
777,1.0315
778,1.0329
779,1.0315
780,1.0304
781,1.0309
782,1.0350
783,1.0339
784,1.0332
785,1.0358
786,1.0356
787,1.0309
788,1.0342
789,1.0333
790,1.0304
791,1.0325
792,1.0331
793,1.0369
794,1.0319
795,1.0298
796,1.0332
797,1.0354
798,1.0329
799,1.0348
800,1.0360
801,1.0355
802,1.0384
803,1.0363
804,1.0327
805,1.0335
806,1.0318
807,1.0357
808,1.0317
809,1.0308
810,1.0328
811,1.0321
812,1.0319
813,1.0327
814,1.0307
815,1.0353
816,1.0308
817,1.0308
818,1.0321
819,1.0319
820,1.0325
821,1.0323
822,1.0340
823,1.0334
824,1.0371
825,1.0364
826,1.0340
827,1.0377
828,1.0372
829,1.0417
830,1.0412
831,1.0348
832,1.0365
833,1.0414
834,1.0411
835,1.0383
836,1.0334
837,1.0329
838,1.0331
839,1.0317
840,1.0314
841,1.0376
842,1.0336
843,1.0382
844,1.0333
845,1.0327
846,1.0350
847,1.0358
848,1.0368
849,1.0356
850,1.0387
851,1.0405
852,1.0366
853,1.0420
854,1.0397
855,1.0412
856,1.0344
857,1.0367
858,1.0362
859,1.0312
860,1.0318
861,1.0282
862,1.0302
863,1.0317
864,1.0304
865,1.0281
866,1.0330
867,1.0296
868,1.0321
869,1.0333
870,1.0333
871,1.0325
872,1.0298
873,1.0297
874,1.0301
875,1.0323
876,1.0350
877,1.0347
878,1.0408
879,1.0355
880,1.0335
881,1.0384
882,1.0325
883,1.0302
884,1.0320
885,1.0289
886,1.0287
887,1.0293
888,1.0298
889,1.0298
890,1.0305
891,1.0318
892,1.0337
893,1.0289
894,1.0287
895,1.0283
896,1.0313
897,1.0286
898,1.0308
899,1.0304
900,1.0315
901,1.0303
902,1.0327
903,1.0305
904,1.0311
905,1.0314
906,1.0322
907,1.0319
908,1.0294
909,1.0309
910,1.0310
911,1.0308
912,1.0306
913,1.0271
914,1.0305
915,1.0313
916,1.0286
917,1.0293
918,1.0308
919,1.0329
920,1.0307
921,1.0287
922,1.0286
923,1.0286
924,1.0306
925,1.0285
926,1.0298
927,1.0291
928,1.0282
929,1.0306
930,1.0293
931,1.0285
932,1.0342
933,1.0299
934,1.0319
935,1.0351
936,1.0344
937,1.0363
938,1.0365
939,1.0335
940,1.0303
941,1.0322
942,1.0299
943,1.0320
944,1.0346
945,1.0375
946,1.0375
947,1.0402
948,1.0376
949,1.0368
950,1.0367
951,1.0331
952,1.0352
953,1.0325
954,1.0375
955,1.0372
956,1.0324
957,1.0393
958,1.0346
959,1.0415
960,1.0490
961,1.0455
962,1.0430
963,1.0452
964,1.0366
965,1.0366
966,1.0387
967,1.0345
968,1.0319
969,1.0380
970,1.0362
971,1.0386
972,1.0325
973,1.0311
974,1.0336
975,1.0331
976,1.0325
977,1.0286
978,1.0325
979,1.0357
980,1.0380
981,1.0429
982,1.0376
983,1.0377
984,1.0367
985,1.0396
986,1.0370
987,1.0388
988,1.0397
989,1.0420
990,1.0476
991,1.0409
992,1.0374
993,1.0377
994,1.0397
995,1.0356
996,1.0380
997,1.0336
998,1.0334
999,1.0332
1000,1.0365
1001,1.0371
1002,1.0421
1003,1.0437
1004,1.0460
1005,1.0480
1006,1.0433
1007,1.0452
1008,1.0423
1009,1.0395
1010,1.0393
1011,1.0416
1012,1.0438
1013,1.0409
1014,1.0461
1015,1.0398
1016,1.0403
1017,1.0370
1018,1.0387
1019,1.0374
1020,1.0355
1021,1.0391
1022,1.0399
1023,1.0328
1024,1.0341
1025,1.0372
1026,1.0333
1027,1.0343
1028,1.0336
1029,1.0339
1030,1.0351
1031,1.0351
1032,1.0366
1033,1.0389
1034,1.0371
1035,1.0427
1036,1.0434
1037,1.0392
1038,1.0365
1039,1.0386
1040,1.0356
1041,1.0339
1042,1.0360
1043,1.0336
1044,1.0348
1045,1.0370
1046,1.0361
1047,1.0419
1048,1.0439
1049,1.0499
1050,1.0355
1051,1.0393
1052,1.0366
1053,1.0377
1054,1.0353
1055,1.0344
1056,1.0315
1057,1.0323
1058,1.0327
1059,1.0305
1060,1.0304
1061,1.0346
1062,1.0324
1063,1.0318
1064,1.0338
1065,1.0347
1066,1.0347
1067,1.0352
1068,1.0357
1069,1.0366
1070,1.0347
1071,1.0350
1072,1.0388
1073,1.0378
1074,1.0420
1075,1.0419
1076,1.0375
1077,1.0329
1078,1.0325
1079,1.0362
1080,1.0361
1081,1.0316
1082,1.0319
1083,1.0365
1084,1.0377
1085,1.0367
1086,1.0381
1087,1.0375
1088,1.0417
1089,1.0438
1090,1.0486
1091,1.0501
1092,1.0464
1093,1.0434
1094,1.0411
1095,1.0408
1096,1.0373
1097,1.0330
1098,1.0326
1099,1.0332
1100,1.0331
1101,1.0343
1102,1.0324
1103,1.0338
1104,1.0357
1105,1.0382
1106,1.0369
1107,1.0402
1108,1.0428
1109,1.0396
1110,1.0432
1111,1.0436
1112,1.0465
1113,1.0457
1114,1.0494
1115,1.0423
1116,1.0529
1117,1.0503
1118,1.0489
1119,1.0481
1120,1.0547
1121,1.0447
1122,1.0491
1123,1.0373
1124,1.0362
1125,1.0360
1126,1.0377
1127,1.0336
1128,1.0342
1129,1.0327
1130,1.0296
1131,1.0284
1132,1.0333
1133,1.0295
1134,1.0279
1135,1.0308
1136,1.0320
1137,1.0332
1138,1.0346
1139,1.0415
1140,1.0358
1141,1.0336
1142,1.0373
1143,1.0358
1144,1.0322
1145,1.0341
1146,1.0336
1147,1.0355
1148,1.0355
1149,1.0371
1150,1.0386
1151,1.0340
1152,1.0394
1153,1.0431
1154,1.0500
1155,1.0414
1156,1.0459
1157,1.0484
1158,1.0481
1159,1.0552
1160,1.0524
1161,1.0417
1162,1.0357
1163,1.0329
1164,1.0343
1165,1.0324
1166,1.0330
1167,1.0348
1168,1.0305
1169,1.0333
1170,1.0379
1171,1.0343
1172,1.0307
1173,1.0296
1174,1.0306
1175,1.0297
1176,1.0286
1177,1.0315
1178,1.0311
1179,1.0304
1180,1.0306
1181,1.0293
1182,1.0289
1183,1.0272
1184,1.0316
1185,1.0309
1186,1.0315
1187,1.0345
1188,1.0305
1189,1.0331
1190,1.0362
1191,1.0352
1192,1.0369
1193,1.0404
1194,1.0369
1195,1.0398
1196,1.0402
1197,1.0454
1198,1.0319
1199,1.0301
1200,1.0297
1201,1.0328
1202,1.0311
1203,1.0319
1204,1.0294
1205,1.0319
1206,1.0332
1207,1.0318
1208,1.0337
1209,1.0333
1210,1.0360
1211,1.0334
1212,1.0317
1213,1.0339
1214,1.0296
1215,1.0286
1216,1.0302
1217,1.0310
1218,1.0311
1219,1.0288
1220,1.0306
1221,1.0333
1222,1.0337
1223,1.0305
1224,1.0338
1225,1.0315
1226,1.0303
1227,1.0294
1228,1.0297
1229,1.0326
1230,1.0331
1231,1.0335
1232,1.0361
1233,1.0334
1234,1.0331
1235,1.0316
1236,1.0333
1237,1.0319
1238,1.0304
1239,1.0307
1240,1.0322
1241,1.0334
1242,1.0318
1243,1.0334
1244,1.0320
1245,1.0311
1246,1.0340
1247,1.0350
1248,1.0368
1249,1.0425
1250,1.0411
1251,1.0407
1252,1.0388
1253,1.0400
1254,1.0466
1255,1.0400
1256,1.0386
1257,1.0392
1258,1.0397
1259,1.0408
1260,1.0368
1261,1.0346
1262,1.0385
1263,1.0300
1264,1.0355
1265,1.0369
1266,1.0332
1267,1.0347
1268,1.0317
1269,1.0340
1270,1.0319
1271,1.0307
1272,1.0325
1273,1.0313
1274,1.0306
1275,1.0321
1276,1.0327
1277,1.0357
1278,1.0340
1279,1.0346
1280,1.0324
1281,1.0330
1282,1.0296
1283,1.0333
1284,1.0327
1285,1.0289
1286,1.0286
1287,1.0306
1288,1.0285
1289,1.0299
1290,1.0332
1291,1.0305
1292,1.0334
1293,1.0352
1294,1.0359
1295,1.0302
1296,1.0319
1297,1.0300
1298,1.0321
1299,1.0307
1300,1.0330
1301,1.0322
1302,1.0358
1303,1.0311
1304,1.0303
1305,1.0330
1306,1.0307
1307,1.0343
1308,1.0301
1309,1.0284
1310,1.0328
1311,1.0338
1312,1.0396
1313,1.0339
1314,1.0369
1315,1.0421
1316,1.0461
1317,1.0493
1318,1.0366
1319,1.0341
1320,1.0373
1321,1.0430
1322,1.0369
1323,1.0409
1324,1.0447
1325,1.0427
1326,1.0378
1327,1.0454
1328,1.0432
1329,1.0403
1330,1.0360
1331,1.0379
1332,1.0376
1333,1.0360
1334,1.0468
1335,1.0482
1336,1.0403
1337,1.0359
1338,1.0393
1339,1.0458
1340,1.0486
1341,1.0552
1342,1.0563
1343,1.0561
1344,1.0583
1345,1.0522
1346,1.0673
1347,1.0716
1348,1.0712
1349,1.0727
1350,1.0869
1351,1.0898
1352,1.0884
1353,1.0864
1354,1.0776
1355,1.0790
1356,1.0688
1357,1.0756
1358,1.0797
1359,1.0639
1360,1.0621
1361,1.0627
1362,1.0630
1363,1.0580
1364,1.0592
1365,1.0539
1366,1.0544
1367,1.0597
1368,1.0549
1369,1.0600
1370,1.0599
1371,1.0567
1372,1.0571
1373,1.0555
1374,1.0544
1375,1.0566
1376,1.0563
1377,1.0426
1378,1.0389
1379,1.0380
1380,1.0328
1381,1.0331
1382,1.0338
1383,1.0345
1384,1.0372
1385,1.0333
1386,1.0326
1387,1.0316
1388,1.0297
1389,1.0307
1390,1.0290
1391,1.0327
1392,1.0321
1393,1.0325
1394,1.0369
1395,1.0362
1396,1.0362
1397,1.0369
1398,1.0365
1399,1.0364
1400,1.0361
1401,1.0446
1402,1.0374
1403,1.0328
1404,1.0329
1405,1.0370
1406,1.0371
1407,1.0351
1408,1.0351
1409,1.0300
1410,1.0299
1411,1.0312
1412,1.0284
1413,1.0316
1414,1.0314
1415,1.0302
1416,1.0318
1417,1.0310
1418,1.0343
1419,1.0329
1420,1.0319
1421,1.0334
1422,1.0327
1423,1.0372
1424,1.0348
1425,1.0366
1426,1.0343
1427,1.0368
1428,1.0314
1429,1.0316
1430,1.0304
1431,1.0300
1432,1.0309
1433,1.0294
1434,1.0281
1435,1.0302
1436,1.0278
1437,1.0299
1438,1.0303
1439,1.0308
1440,1.0305
1441,1.0332
1442,1.0316
1443,1.0324
1444,1.0344
1445,1.0308
1446,1.0301
1447,1.0301
1448,1.0311
1449,1.0298
1450,1.0318
1451,1.0330
1452,1.0330
1453,1.0332
1454,1.0341
1455,1.0324
1456,1.0337
1457,1.0346
1458,1.0328
1459,1.0306
1460,1.0336
1461,1.0345
1462,1.0354
1463,1.0370
1464,1.0334
1465,1.0319
1466,1.0295
1467,1.0316
1468,1.0301
1469,1.0306
1470,1.0333
1471,1.0316
1472,1.0294
1473,1.0324
1474,1.0336
1475,1.0324
1476,1.0325
1477,1.0363
1478,1.0315
1479,1.0353
1480,1.0300
1481,1.0337
1482,1.0343
1483,1.0359
1484,1.0348
1485,1.0345
1486,1.0350
1487,1.0366
1488,1.0321
1489,1.0323
1490,1.0321
1491,1.0328
1492,1.0328
1493,1.0308
1494,1.0325
1495,1.0317
1496,1.0346
1497,1.0322
1498,1.0355
1499,1.0361
1500,1.0355
1501,1.0340
1502,1.0351
1503,1.0374
1504,1.0361
1505,1.0399
1506,1.0403
1507,1.0426
1508,1.0397
1509,1.0392
1510,1.0416
1511,1.0392
1512,1.0399
1513,1.0340
1514,1.0341
1515,1.0386
1516,1.0340
1517,1.0355
1518,1.0323
1519,1.0383
1520,1.0359
1521,1.0394
1522,1.0348
1523,1.0353
1524,1.0354
1525,1.0332
1526,1.0363
1527,1.0355
1528,1.0353
1529,1.0361
1530,1.0336
1531,1.0353
1532,1.0371
1533,1.0336
1534,1.0373
1535,1.0380
1536,1.0386
1537,1.0352
1538,1.0395
1539,1.0370
1540,1.0365
1541,1.0447
1542,1.0404
1543,1.0426
1544,1.0427
1545,1.0411
1546,1.0437
1547,1.0518
1548,1.0465
1549,1.0542
1550,1.0475
1551,1.0438
1552,1.0532
1553,1.0591
1554,1.0646
1555,1.0562
1556,1.0563
1557,1.0488
1558,1.0499
1559,1.0487
1560,1.0525
1561,1.0557
1562,1.0735
1563,1.0725
1564,1.0773
1565,1.0697
1566,1.0708
1567,1.0617
1568,1.0617
1569,1.0631
1570,1.0636
1571,1.0643
1572,1.0652
1573,1.0504
1574,1.0505
1575,1.0440
1576,1.0363
1577,1.0419
1578,1.0387
1579,1.0357
1580,1.0398
1581,1.0390
1582,1.0378
1583,1.0380
1584,1.0340
1585,1.0373
1586,1.0398
1587,1.0355
1588,1.0368
1589,1.0366
1590,1.0400
1591,1.0470
1592,1.0370
1593,1.0366
1594,1.0366
1595,1.0369
1596,1.0425
1597,1.0413
1598,1.0453
1599,1.0495
1600,1.0558
1601,1.0500
1602,1.0528
1603,1.0486
1604,1.0438
1605,1.0436
1606,1.0551
1607,1.0495
1608,1.0512
1609,1.0543
1610,1.0526
1611,1.0531
1612,1.0511
1613,1.0490
1614,1.0407
1615,1.0450
1616,1.0465
1617,1.0483
1618,1.0483
1619,1.0484
1620,1.0490
1621,1.0511
1622,1.0566
1623,1.0483
1624,1.0441
1625,1.0470
1626,1.0484
1627,1.0442
1628,1.0413
1629,1.0428
1630,1.0392
1631,1.0414
1632,1.0402
1633,1.0384
1634,1.0396
1635,1.0469
1636,1.0453
1637,1.0426
1638,1.0507
1639,1.0521
1640,1.0531
1641,1.0624
1642,1.0585
1643,1.0466
1644,1.0491
1645,1.0519
1646,1.0442
1647,1.0418
1648,1.0414
1649,1.0379
1650,1.0366
1651,1.0320
1652,1.0343
1653,1.0342
1654,1.0319
1655,1.0325
1656,1.0314
1657,1.0323
1658,1.0329
1659,1.0327
1660,1.0328
1661,1.0335
1662,1.0327
1663,1.0332
1664,1.0320
1665,1.0346
1666,1.0345
1667,1.0335
1668,1.0334
1669,1.0334
1670,1.0332
1671,1.0337
1672,1.0338
1673,1.0326
1674,1.0318
1675,1.0327
1676,1.0307
1677,1.0317
1678,1.0320
1679,1.0355
1680,1.0328
1681,1.0350
1682,1.0337
1683,1.0327
1684,1.0313
1685,1.0300
1686,1.0326
1687,1.0338
1688,1.0360
1689,1.0337
1690,1.0337
1691,1.0329
1692,1.0300
1693,1.0318
1694,1.0319
1695,1.0321
1696,1.0319
1697,1.0315
1698,1.0305
1699,1.0332
1700,1.0344
1701,1.0370
1702,1.0345
1703,1.0316
1704,1.0329
1705,1.0347
1706,1.0379
1707,1.0369
1708,1.0341
1709,1.0316
1710,1.0330
1711,1.0376
1712,1.0470
1713,1.0538
1714,1.0488
1715,1.0460
1716,1.0425
1717,1.0428
1718,1.0430
1719,1.0518
1720,1.0632
1721,1.0642
1722,1.0611
1723,1.0544
1724,1.0568
1725,1.0605
1726,1.0555
1727,1.0565
1728,1.0593
1729,1.0492
1730,1.0461
1731,1.0422
1732,1.0422
1733,1.0379
1734,1.0406
1735,1.0399
1736,1.0434
1737,1.0463
1738,1.0451
1739,1.0507
1740,1.0487
1741,1.0518
1742,1.0516
1743,1.0560
1744,1.0513
1745,1.0562
1746,1.0615
1747,1.0599
1748,1.0669
1749,1.0787
1750,1.0828
1751,1.0794
1752,1.0838
1753,1.0807
1754,1.0832
1755,1.0799
1756,1.0816
1757,1.0819
1758,1.0771
1759,1.0780
1760,1.0907
1761,1.0786
1762,1.0803
1763,1.0814
1764,1.0748
1765,1.0678
1766,1.0676
1767,1.0693
1768,1.0636
1769,1.0542
1770,1.0601
1771,1.0639
1772,1.0590
1773,1.0541
1774,1.0541
1775,1.0468
1776,1.0380
1777,1.0419
1778,1.0367
1779,1.0312
1780,1.0316
1781,1.0315
1782,1.0322
1783,1.0304
1784,1.0286
1785,1.0274
1786,1.0300
1787,1.0301
1788,1.0307
1789,1.0316
1790,1.0294
1791,1.0297
1792,1.0307
1793,1.0288
1794,1.0299
1795,1.0299
1796,1.0297
1797,1.0309
1798,1.0301
1799,1.0273
1800,1.0313
1801,1.0286
1802,1.0317
1803,1.0308
1804,1.0298
1805,1.0306
1806,1.0332
1807,1.0286
1808,1.0296
1809,1.0283
1810,1.0290
1811,1.0308
1812,1.0327
1813,1.0321
1814,1.0330
1815,1.0329
1816,1.0304
1817,1.0320
1818,1.0315
1819,1.0283
1820,1.0308
1821,1.0314
1822,1.0311
1823,1.0278
1824,1.0343
1825,1.0329
1826,1.0305
1827,1.0299
1828,1.0297
1829,1.0311
1830,1.0359
1831,1.0343
1832,1.0364
1833,1.0382
1834,1.0405
1835,1.0421
1836,1.0346
1837,1.0401
1838,1.0376
1839,1.0383
1840,1.0425
1841,1.0401
1842,1.0368
1843,1.0341
1844,1.0407
1845,1.0416
1846,1.0389
1847,1.0346
1848,1.0401
1849,1.0378
1850,1.0366
1851,1.0389
1852,1.0348
1853,1.0355
1854,1.0337
1855,1.0320
1856,1.0324
1857,1.0293
1858,1.0325
1859,1.0312
1860,1.0328
1861,1.0301
1862,1.0287
1863,1.0292
1864,1.0300
1865,1.0298
1866,1.0298
1867,1.0290
1868,1.0306
1869,1.0323
1870,1.0319
1871,1.0370
