cycle,avgPayoff
404,1.6337
405,1.6234
406,1.5952
407,1.6081
408,1.6091
409,1.6135
410,1.6067
411,1.6059
412,1.5895
413,1.5994
414,1.6198
415,1.6248
416,1.6232
417,1.6101
418,1.6119
419,1.6143
420,1.6164
421,1.6119
422,1.6192
423,1.6061
424,1.5826
425,1.6172
426,1.6226
427,1.6069
428,1.6097
429,1.5883
430,1.5998
431,1.6008
432,1.6057
433,1.5887
434,1.5788
435,1.5909
436,1.5899
437,1.5754
438,1.6137
439,1.5996
440,1.5752
441,1.5859
442,1.5857
443,1.5640
444,1.5873
445,1.5945
446,1.6073
447,1.6123
448,1.6115
449,1.6160
450,1.6238
451,1.6347
452,1.6220
453,1.6053
454,1.5960
455,1.6372
456,1.6147
457,1.5929
458,1.6164
459,1.6008
460,1.5816
461,1.5851
462,1.6174
463,1.6085
464,1.6162
465,1.6113
466,1.5770
467,1.6008
468,1.5711
469,1.5810
470,1.5889
471,1.5885
472,1.5958
473,1.5873
474,1.5844
475,1.5731
476,1.5691
477,1.5960
478,1.5772
479,1.5608
480,1.5745
481,1.5396
482,1.5802
483,1.5790
484,1.5608
485,1.5610
486,1.5632
487,1.5754
488,1.5566
489,1.5600
490,1.5624
491,1.5543
492,1.5832
493,1.5766
494,1.5737
495,1.5463
496,1.5752
497,1.5824
498,1.5697
499,1.5701
500,1.5685
501,1.5578
502,1.5552
503,1.5525
504,1.5727
505,1.5640
506,1.5600
507,1.5594
508,1.5958
509,1.5669
510,1.5521
511,1.5752
512,1.5697
513,1.5626
514,1.5578
515,1.5394
516,1.5697
517,1.5574
518,1.5747
519,1.5681
520,1.5887
521,1.5982
522,1.5776
523,1.5586
524,1.5796
525,1.5655
526,1.5802
527,1.5764
528,1.5675
529,1.5525
530,1.5721
531,1.5578
532,1.5604
533,1.5578
534,1.5572
535,1.5410
536,1.5467
537,1.5244
538,1.5418
539,1.5430
540,1.5356
541,1.5372
542,1.5174
543,1.5200
544,1.5339
545,1.5244
546,1.5143
547,1.5396
548,1.5430
549,1.5319
550,1.5279
551,1.5149
552,1.5238
553,1.5099
554,1.5143
555,1.5216
556,1.5125
557,1.5085
558,1.5242
559,1.5378
560,1.5420
561,1.5083
562,1.5107
563,1.5434
564,1.5281
565,1.5723
566,1.5428
567,1.5376
568,1.5428
569,1.5519
570,1.5408
571,1.5596
572,1.5414
573,1.5424
574,1.5275
575,1.5352
576,1.5568
577,1.5444
578,1.5467
579,1.5208
580,1.5071
581,1.5269
582,1.5020
583,1.5313
584,1.5267
585,1.5321
586,1.5079
587,1.5036
588,1.5257
589,1.5331
590,1.5113
591,1.5287
592,1.5002
593,1.5113
594,1.5206
595,1.5295
596,1.5277
597,1.5343
598,1.5206
599,1.5020
600,1.5156
601,1.5212
602,1.5103
603,1.5042
604,1.5198
605,1.5178
606,1.5147
607,1.5180
608,1.5129
609,1.5170
610,1.5242
611,1.5206
612,1.5303
613,1.5020
614,1.5297
615,1.5063
616,1.5117
617,1.5145
618,1.4907
619,1.5184
620,1.5265
621,1.5372
622,1.5311
623,1.5269
624,1.5154
625,1.5277
626,1.5113
627,1.5360
628,1.5232
629,1.5335
630,1.5228
631,1.5129
632,1.5226
633,1.5103
634,1.5065
635,1.5158
636,1.4947
637,1.5176
638,1.4996
639,1.4917
640,1.5166
641,1.5022
642,1.4956
643,1.5164
644,1.5004
645,1.4873
646,1.5111
647,1.4978
648,1.4980
649,1.4899
650,1.4976
651,1.4992
652,1.5055
653,1.5216
654,1.5123
655,1.4927
656,1.5184
657,1.5111
658,1.4939
659,1.4826
660,1.5164
661,1.5117
662,1.5283
663,1.5248
664,1.4919
665,1.5061
666,1.4968
667,1.5024
668,1.5107
669,1.5152
670,1.5061
671,1.5024
672,1.4958
673,1.5036
674,1.5297
675,1.4960
676,1.5315
677,1.4733
678,1.4986
679,1.4907
680,1.4863
681,1.4931
682,1.4812
683,1.5147
684,1.4846
685,1.4913
686,1.5002
687,1.4709
688,1.4921
689,1.4867
690,1.4741
691,1.4679
692,1.4778
693,1.4428
694,1.4582
695,1.4743
696,1.4590
697,1.4634
698,1.4768
699,1.4727
700,1.4628
701,1.4697
702,1.4887
703,1.4596
704,1.4800
705,1.4620
706,1.4737
707,1.4764
708,1.4659
709,1.4996
710,1.4723
711,1.4913
712,1.4848
713,1.4754
714,1.4743
715,1.4715
716,1.4798
717,1.4604
718,1.4588
719,1.4701
720,1.4661
721,1.4915
722,1.4758
723,1.4883
724,1.4844
725,1.4735
726,1.4782
727,1.4592
728,1.4853
729,1.4695
730,1.4875
731,1.4947
732,1.4998
733,1.4913
734,1.4808
735,1.4733
736,1.4802
737,1.4770
738,1.4758
739,1.4747
740,1.4618
741,1.4816
742,1.4632
743,1.4788
744,1.4796
745,1.4867
746,1.4685
747,1.4800
748,1.4986
749,1.4784
750,1.4808
751,1.4719
752,1.4962
753,1.4640
754,1.4679
755,1.4861
756,1.4444
757,1.4323
758,1.4390
759,1.4533
760,1.4301
761,1.4212
762,1.4499
763,1.4438
764,1.4590
765,1.4529
766,1.4404
767,1.4580
768,1.4552
769,1.4182
770,1.4362
771,1.4333
772,1.4283
773,1.4467
774,1.4479
775,1.4816
776,1.4711
777,1.4552
778,1.4782
779,1.4430
780,1.4317
781,1.4483
782,1.4701
783,1.4446
784,1.4311
785,1.4451
786,1.4634
787,1.4584
788,1.4347
789,1.4657
790,1.4543
791,1.4473
792,1.4586
793,1.4511
794,1.4457
795,1.4475
796,1.4588
797,1.4374
798,1.4404
799,1.4440
800,1.4297
801,1.4453
802,1.4214
803,1.4218
804,1.4240
805,1.4271
806,1.4204
807,1.4406
808,1.4349
809,1.4125
810,1.4125
811,1.4406
812,1.4261
813,1.4341
814,1.4271
815,1.4457
816,1.4535
817,1.4366
818,1.4580
819,1.4267
820,1.4305
821,1.4509
822,1.4323
823,1.4281
824,1.4297
825,1.4055
826,1.4091
827,1.3897
828,1.3956
829,1.3691
830,1.3723
831,1.3620
832,1.3574
833,1.3909
834,1.3610
835,1.3453
836,1.3604
837,1.3620
838,1.3416
839,1.3339
840,1.3475
841,1.3479
842,1.3400
843,1.3455
844,1.3507
845,1.3525
846,1.3301
847,1.3230
848,1.3285
849,1.3020
850,1.3156
851,1.3269
852,1.3172
853,1.3248
854,1.3176
855,1.3135
856,1.2990
857,1.3220
858,1.3065
859,1.3000
860,1.3085
861,1.3000
862,1.3042
863,1.3301
864,1.3366
865,1.3208
866,1.3107
867,1.3046
868,1.3554
869,1.3226
870,1.3190
871,1.3166
872,1.3111
873,1.3263
874,1.3127
875,1.3234
876,1.3133
877,1.3097
878,1.3069
879,1.3265
880,1.3236
881,1.3198
882,1.3327
883,1.3065
884,1.3125
885,1.3089
886,1.3103
887,1.3115
888,1.2897
889,1.2925
890,1.3109
891,1.2978
892,1.3075
893,1.3184
894,1.3156
895,1.3141
896,1.2947
897,1.3127
898,1.3156
899,1.3251
900,1.3240
901,1.2988
902,1.2931
903,1.2970
904,1.2919
905,1.2709
906,1.2804
907,1.2770
908,1.2756
909,1.2572
910,1.2705
911,1.2600
912,1.2739
913,1.2465
914,1.2614
915,1.2735
916,1.2545
917,1.2640
918,1.2291
919,1.2440
920,1.2289
921,1.2384
922,1.2337
923,1.2448
924,1.2178
925,1.2267
926,1.2180
927,1.2240
928,1.2327
929,1.2299
930,1.2311
931,1.2446
932,1.2255
933,1.2188
934,1.2162
935,1.2038
936,1.2111
937,1.2077
938,1.2198
939,1.2046
940,1.1958
941,1.1958
942,1.2042
943,1.1774
944,1.1972
945,1.1857
946,1.1929
947,1.1820
948,1.1804
949,1.1824
950,1.1687
951,1.1651
952,1.1651
953,1.1651
954,1.1521
955,1.1574
956,1.1576
957,1.1519
958,1.1533
959,1.1503
960,1.1477
961,1.1291
962,1.1343
963,1.1493
964,1.1388
965,1.1408
966,1.1240
967,1.1186
968,1.1251
969,1.1378
970,1.1457
971,1.1430
972,1.1368
973,1.1370
974,1.1204
975,1.1131
976,1.1143
977,1.1176
978,1.1129
979,1.1188
980,1.1323
981,1.1352
982,1.1341
983,1.1269
984,1.1362
985,1.1299
986,1.1354
987,1.1493
988,1.1368
989,1.1343
990,1.1644
991,1.1469
992,1.1576
993,1.1420
994,1.1364
995,1.1368
996,1.1331
997,1.1463
998,1.1503
999,1.1352
1000,1.1446
1001,1.1141
1002,1.1208
1003,1.1265
1004,1.1242
1005,1.1190
1006,1.1103
1007,1.0978
1008,1.0927
1009,1.0988
1010,1.1008
1011,1.1020
1012,1.0689
1013,1.0705
1014,1.0762
1015,1.0622
1016,1.0556
1017,1.0616
1018,1.0410
1019,1.0489
1020,1.0560
1021,1.0582
1022,1.0584
1023,1.0622
1024,1.0620
1025,1.0564
1026,1.0547
1027,1.0554
1028,1.0547
1029,1.0479
1030,1.0622
1031,1.0543
1032,1.0493
1033,1.0432
1034,1.0368
1035,1.0495
1036,1.0463
1037,1.0475
1038,1.0408
1039,1.0376
1040,1.0358
1041,1.0503
1042,1.0453
1043,1.0368
1044,1.0396
1045,1.0465
1046,1.0467
1047,1.0465
1048,1.0392
1049,1.0451
1050,1.0384
1051,1.0358
1052,1.0317
1053,1.0281
1054,1.0339
1055,1.0295
1056,1.0327
1057,1.0307
1058,1.0313
1059,1.0301
1060,1.0285
1061,1.0283
1062,1.0228
1063,1.0285
1064,1.0265
1065,1.0265
1066,1.0337
1067,1.0299
1068,1.0259
1069,1.0259
1070,1.0360
1071,1.0307
1072,1.0366
1073,1.0430
1074,1.0323
1075,1.0438
1076,1.0461
1077,1.0453
1078,1.0418
1079,1.0386
1080,1.0414
1081,1.0376
1082,1.0372
1083,1.0511
1084,1.0519
1085,1.0515
1086,1.0576
1087,1.0533
1088,1.0509
1089,1.0529
1090,1.0475
1091,1.0459
1092,1.0467
1093,1.0448
1094,1.0487
1095,1.0491
1096,1.0349
1097,1.0362
1098,1.0299
1099,1.0297
1100,1.0349
1101,1.0315
1102,1.0343
1103,1.0455
1104,1.0442
1105,1.0440
1106,1.0358
1107,1.0321
1108,1.0303
1109,1.0319
1110,1.0390
1111,1.0382
1112,1.0372
1113,1.0394
1114,1.0331
1115,1.0329
1116,1.0283
1117,1.0321
1118,1.0325
1119,1.0368
1120,1.0339
1121,1.0305
1122,1.0321
1123,1.0372
1124,1.0412
1125,1.0319
1126,1.0315
1127,1.0376
1128,1.0255
1129,1.0327
1130,1.0315
1131,1.0311
1132,1.0307
1133,1.0271
1134,1.0261
1135,1.0293
1136,1.0317
1137,1.0305
1138,1.0333
1139,1.0303
1140,1.0251
1141,1.0329
1142,1.0354
1143,1.0305
1144,1.0372
1145,1.0339
1146,1.0277
1147,1.0335
1148,1.0339
1149,1.0295
1150,1.0313
1151,1.0281
1152,1.0301
1153,1.0305
1154,1.0277
1155,1.0291
1156,1.0319
1157,1.0267
1158,1.0343
1159,1.0343
1160,1.0289
1161,1.0301
1162,1.0347
1163,1.0311
1164,1.0394
1165,1.0568
1166,1.0406
1167,1.0497
1168,1.0386
1169,1.0467
1170,1.0503
1171,1.0592
1172,1.0543
1173,1.0549
1174,1.0457
1175,1.0499
1176,1.0582
1177,1.0539
1178,1.0453
1179,1.0497
1180,1.0483
1181,1.0477
1182,1.0424
1183,1.0388
1184,1.0503
1185,1.0420
1186,1.0436
1187,1.0596
1188,1.0620
1189,1.0626
1190,1.0762
1191,1.0824
1192,1.0794
1193,1.0701
1194,1.0792
1195,1.0741
1196,1.0689
1197,1.0681
1198,1.0701
1199,1.0715
1200,1.0699
1201,1.0798
1202,1.0675
1203,1.0762
1204,1.0675
1205,1.0574
1206,1.0677
1207,1.0612
1208,1.0701
1209,1.0800
1210,1.0693
1211,1.0653
1212,1.0590
1213,1.0598
1214,1.0598
1215,1.0562
1216,1.0529
1217,1.0485
1218,1.0517
1219,1.0461
1220,1.0430
1221,1.0366
1222,1.0446
1223,1.0404
1224,1.0358
1225,1.0402
1226,1.0378
1227,1.0392
1228,1.0352
1229,1.0248
1230,1.0333
1231,1.0277
1232,1.0244
1233,1.0317
1234,1.0291
1235,1.0360
1236,1.0297
1237,1.0269
1238,1.0287
1239,1.0317
1240,1.0295
1241,1.0303
1242,1.0293
1243,1.0341
1244,1.0333
1245,1.0343
1246,1.0354
1247,1.0331
1248,1.0313
1249,1.0358
1250,1.0297
1251,1.0339
1252,1.0313
1253,1.0301
1254,1.0313
1255,1.0263
1256,1.0319
1257,1.0255
1258,1.0311
1259,1.0263
1260,1.0275
1261,1.0293
1262,1.0273
1263,1.0331
1264,1.0251
1265,1.0261
1266,1.0263
1267,1.0208
1268,1.0313
1269,1.0281
1270,1.0261
1271,1.0329
1272,1.0313
1273,1.0259
1274,1.0333
1275,1.0339
1276,1.0343
1277,1.0341
1278,1.0291
1279,1.0333
1280,1.0337
1281,1.0339
1282,1.0287
1283,1.0352
1284,1.0349
1285,1.0430
1286,1.0465
1287,1.0457
1288,1.0424
1289,1.0436
1290,1.0547
1291,1.0511
1292,1.0493
1293,1.0525
1294,1.0461
1295,1.0438
1296,1.0448
1297,1.0309
1298,1.0376
1299,1.0291
1300,1.0386
1301,1.0459
1302,1.0402
1303,1.0513
1304,1.0493
1305,1.0424
1306,1.0448
1307,1.0426
1308,1.0366
1309,1.0438
1310,1.0422
1311,1.0430
1312,1.0390
1313,1.0475
1314,1.0598
1315,1.0592
1316,1.0558
1317,1.0469
1318,1.0549
1319,1.0438
1320,1.0594
1321,1.0436
1322,1.0552
1323,1.0562
1324,1.0444
1325,1.0556
1326,1.0352
1327,1.0455
1328,1.0537
1329,1.0517
1330,1.0487
1331,1.0499
1332,1.0414
1333,1.0430
1334,1.0364
1335,1.0390
1336,1.0305
1337,1.0362
1338,1.0317
1339,1.0354
1340,1.0287
1341,1.0261
1342,1.0240
1343,1.0216
1344,1.0261
1345,1.0267
1346,1.0327
1347,1.0246
1348,1.0222
1349,1.0253
1350,1.0275
1351,1.0271
1352,1.0234
1353,1.0271
1354,1.0263
1355,1.0311
1356,1.0242
1357,1.0335
1358,1.0186
1359,1.0277
1360,1.0291
1361,1.0263
1362,1.0279
1363,1.0257
1364,1.0251
1365,1.0192
1366,1.0289
1367,1.0218
1368,1.0196
1369,1.0269
1370,1.0269
1371,1.0222
1372,1.0301
1373,1.0313
1374,1.0339
1375,1.0285
1376,1.0380
1377,1.0303
1378,1.0291
1379,1.0400
1380,1.0360
1381,1.0398
1382,1.0392
1383,1.0410
1384,1.0388
1385,1.0317
1386,1.0275
1387,1.0279
1388,1.0287
1389,1.0275
1390,1.0311
1391,1.0325
1392,1.0370
1393,1.0291
1394,1.0275
1395,1.0281
1396,1.0345
1397,1.0384
1398,1.0360
1399,1.0420
1400,1.0331
1401,1.0319
1402,1.0295
1403,1.0299
1404,1.0309
1405,1.0313
1406,1.0313
1407,1.0309
1408,1.0349
1409,1.0267
1410,1.0424
1411,1.0271
1412,1.0257
1413,1.0333
1414,1.0317
1415,1.0228
1416,1.0275
1417,1.0293
1418,1.0337
1419,1.0331
1420,1.0289
1421,1.0259
1422,1.0295
1423,1.0275
1424,1.0327
1425,1.0337
1426,1.0269
1427,1.0253
1428,1.0236
1429,1.0267
1430,1.0343
1431,1.0242
1432,1.0347
1433,1.0309
1434,1.0309
1435,1.0309
1436,1.0404
1437,1.0424
1438,1.0402
1439,1.0343
1440,1.0402
1441,1.0390
1442,1.0352
1443,1.0327
1444,1.0422
1445,1.0444
1446,1.0428
1447,1.0362
1448,1.0382
1449,1.0420
1450,1.0370
1451,1.0390
1452,1.0299
1453,1.0275
1454,1.0253
1455,1.0236
1456,1.0242
1457,1.0279
1458,1.0279
1459,1.0305
1460,1.0457
1461,1.0356
1462,1.0414
1463,1.0331
1464,1.0349
1465,1.0418
1466,1.0398
1467,1.0345
1468,1.0408
1469,1.0327
1470,1.0390
1471,1.0327
1472,1.0240
1473,1.0261
1474,1.0259
1475,1.0257
1476,1.0279
1477,1.0255
1478,1.0277
1479,1.0263
1480,1.0238
1481,1.0242
1482,1.0317
1483,1.0281
1484,1.0273
1485,1.0253
1486,1.0335
1487,1.0202
1488,1.0246
1489,1.0259
1490,1.0339
1491,1.0368
1492,1.0291
1493,1.0400
1494,1.0305
1495,1.0232
1496,1.0289
1497,1.0368
1498,1.0451
1499,1.0378
1500,1.0285
1501,1.0420
1502,1.0398
1503,1.0400
1504,1.0396
1505,1.0386
1506,1.0376
1507,1.0315
1508,1.0422
1509,1.0442
1510,1.0539
1511,1.0345
1512,1.0323
1513,1.0319
1514,1.0267
1515,1.0311
1516,1.0261
1517,1.0358
1518,1.0321
1519,1.0370
1520,1.0333
1521,1.0343
1522,1.0307
1523,1.0426
1524,1.0489
1525,1.0295
1526,1.0420
1527,1.0287
1528,1.0505
1529,1.0495
1530,1.0341
1531,1.0356
1532,1.0420
1533,1.0356
1534,1.0295
1535,1.0352
1536,1.0382
1537,1.0418
1538,1.0386
1539,1.0388
1540,1.0465
1541,1.0392
1542,1.0366
1543,1.0382
1544,1.0412
1545,1.0503
1546,1.0356
1547,1.0285
1548,1.0376
1549,1.0483
1550,1.0446
1551,1.0354
1552,1.0329
1553,1.0448
1554,1.0420
1555,1.0481
1556,1.0428
1557,1.0398
1558,1.0402
1559,1.0329
1560,1.0432
1561,1.0339
1562,1.0402
1563,1.0327
1564,1.0457
1565,1.0295
1566,1.0307
1567,1.0358
1568,1.0360
1569,1.0341
1570,1.0362
1571,1.0329
1572,1.0418
1573,1.0335
1574,1.0261
1575,1.0370
1576,1.0402
1577,1.0329
1578,1.0396
1579,1.0339
1580,1.0309
1581,1.0392
1582,1.0269
1583,1.0283
1584,1.0376
1585,1.0406
1586,1.0572
1587,1.0434
1588,1.0511
1589,1.0590
1590,1.0519
1591,1.0537
1592,1.0657
1593,1.0505
1594,1.0630
1595,1.0648
1596,1.0562
1597,1.0574
1598,1.0547
1599,1.0671
1600,1.0521
1601,1.0545
1602,1.0584
1603,1.0614
1604,1.0549
1605,1.0505
1606,1.0564
1607,1.0549
1608,1.0610
1609,1.0768
1610,1.0491
1611,1.0598
1612,1.0584
1613,1.0570
1614,1.0537
1615,1.0475
1616,1.0499
1617,1.0491
1618,1.0576
1619,1.0400
1620,1.0384
1621,1.0285
1622,1.0390
1623,1.0374
1624,1.0455
1625,1.0297
1626,1.0372
1627,1.0402
1628,1.0412
1629,1.0327
1630,1.0366
1631,1.0319
1632,1.0311
1633,1.0368
1634,1.0400
1635,1.0499
1636,1.0412
1637,1.0360
1638,1.0382
1639,1.0562
1640,1.0616
1641,1.0525
1642,1.0511
1643,1.0440
1644,1.0552
1645,1.0683
1646,1.0616
1647,1.0594
1648,1.0624
1649,1.0517
1650,1.0636
1651,1.0527
1652,1.0529
1653,1.0640
1654,1.0451
1655,1.0521
1656,1.0368
1657,1.0362
1658,1.0386
1659,1.0319
1660,1.0568
1661,1.0440
1662,1.0414
1663,1.0515
1664,1.0491
1665,1.0398
1666,1.0382
1667,1.0380
1668,1.0368
1669,1.0434
1670,1.0467
1671,1.0446
1672,1.0354
1673,1.0493
1674,1.0410
1675,1.0481
1676,1.0455
1677,1.0380
1678,1.0501
1679,1.0461
1680,1.0459
1681,1.0459
1682,1.0541
1683,1.0465
1684,1.0378
1685,1.0444
1686,1.0418
1687,1.0356
1688,1.0388
1689,1.0416
1690,1.0461
1691,1.0465
1692,1.0527
1693,1.0471
1694,1.0465
1695,1.0562
1696,1.0655
1697,1.0590
1698,1.0614
1699,1.0451
1700,1.0382
1701,1.0412
1702,1.0418
1703,1.0364
1704,1.0362
1705,1.0352
1706,1.0293
1707,1.0432
1708,1.0390
1709,1.0384
1710,1.0446
1711,1.0420
1712,1.0376
1713,1.0380
1714,1.0400
1715,1.0331
1716,1.0372
1717,1.0483
1718,1.0477
1719,1.0416
1720,1.0416
1721,1.0499
1722,1.0412
1723,1.0354
1724,1.0412
1725,1.0467
1726,1.0481
1727,1.0574
1728,1.0444
1729,1.0560
1730,1.0762
1731,1.0721
1732,1.0830
1733,1.0739
1734,1.0778
1735,1.0824
1736,1.0802
1737,1.0867
1738,1.0875
1739,1.0917
1740,1.0822
1741,1.0869
1742,1.0784
1743,1.0919
1744,1.0786
1745,1.0871
1746,1.0949
1747,1.0853
1748,1.0905
1749,1.0857
1750,1.0824
1751,1.0943
1752,1.0830
1753,1.0802
1754,1.0966
1755,1.1000
1756,1.1075
1757,1.0982
1758,1.1059
1759,1.1238
1760,1.1354
1761,1.1493
1762,1.1515
1763,1.1283
1764,1.1378
1765,1.1509
1766,1.1293
1767,1.1362
1768,1.1251
1769,1.1293
1770,1.0986
1771,1.0952
1772,1.1000
1773,1.1170
1774,1.0915
1775,1.0873
1776,1.1111
1777,1.0958
1778,1.0842
1779,1.0972
1780,1.0923
1781,1.0863
1782,1.0790
1783,1.0931
1784,1.0941
1785,1.1030
1786,1.1016
1787,1.1087
1788,1.1073
1789,1.1095
1790,1.1170
1791,1.1133
1792,1.1053
1793,1.1089
1794,1.1216
1795,1.1224
1796,1.1063
1797,1.1059
1798,1.0941
1799,1.0954
1800,1.0956
1801,1.0848
1802,1.0949
1803,1.0820
1804,1.0871
1805,1.0723
1806,1.0677
1807,1.0653
1808,1.0786
1809,1.0626
1810,1.0552
1811,1.0558
1812,1.0590
1813,1.0453
1814,1.0390
1815,1.0368
1816,1.0331
1817,1.0347
1818,1.0398
1819,1.0384
1820,1.0402
1821,1.0315
1822,1.0279
1823,1.0360
1824,1.0378
1825,1.0440
1826,1.0390
1827,1.0398
1828,1.0283
1829,1.0295
1830,1.0341
1831,1.0390
1832,1.0341
1833,1.0366
1834,1.0406
1835,1.0362
1836,1.0313
1837,1.0374
1838,1.0499
1839,1.0426
1840,1.0406
1841,1.0434
1842,1.0315
1843,1.0289
1844,1.0315
1845,1.0295
1846,1.0366
1847,1.0364
1848,1.0333
1849,1.0549
1850,1.0515
1851,1.0457
1852,1.0517
1853,1.0525
1854,1.0539
1855,1.0513
1856,1.0612
1857,1.0517
1858,1.0465
1859,1.0499
1860,1.0519
1861,1.0513
1862,1.0372
1863,1.0463
1864,1.0469
1865,1.0475
1866,1.0552
1867,1.0473
1868,1.0440
1869,1.0398
1870,1.0495
1871,1.0414
