cycle,avgPayoff
155,2.8580
156,2.7117
157,2.8533
158,2.7711
159,2.8666
160,2.8292
161,2.7960
162,2.7705
163,2.6711
164,2.7220
165,2.8152
166,2.7660
167,2.8370
168,2.8263
169,2.7465
170,2.7748
171,2.7539
172,2.8233
173,2.8187
174,2.7083
175,2.7241
176,2.7140
177,2.8300
178,2.7880
179,2.6823
180,2.7682
181,2.6875
182,2.7670
183,2.7486
184,2.8110
185,2.7454
186,2.7447
187,2.8318
188,2.7489
189,2.7348
190,2.8273
191,2.7892
192,2.7499
193,2.7110
194,2.7547
195,2.7675
196,2.8020
197,2.8537
198,2.7230
199,2.8540
200,2.7179
201,2.8983
202,2.6583
203,2.8858
204,2.8128
205,2.8587
206,2.6592
207,2.9163
208,2.7288
209,2.8765
210,2.8900
211,2.9333
212,2.9047
213,2.8509
214,2.9421
215,2.8117
216,2.9080
217,2.8374
218,2.8529
219,2.9149
220,2.9080
221,2.9058
222,2.8413
223,2.9009
224,2.9450
225,2.8060
226,2.8787
227,2.8212
228,2.8669
229,2.9450
230,2.9360
231,2.8707
232,2.9031
233,2.9183
234,2.9281
235,2.9187
236,2.8083
237,2.9075
238,2.8973
239,2.8878
240,2.9040
241,2.9080
242,2.8719
243,2.8716
244,2.9003
245,2.8665
246,2.8222
247,2.8229
248,2.9483
249,2.9367
250,2.8744
251,2.8694
252,2.8947
253,2.8516
254,2.8970
255,2.8461
256,2.8064
257,2.8579
258,2.8743
259,2.9197
260,2.8505
261,2.8622
262,2.8493
263,2.8571
264,2.8880
265,2.8268
266,2.9430
267,2.8873
268,2.8205
269,2.8389
270,2.8484
271,2.7910
272,2.9233
273,2.8877
274,2.8347
275,2.8585
276,2.8121
277,2.8241
278,2.7560
279,2.8420
280,2.9213
281,2.8078
282,2.7514
283,2.8453
284,2.8832
285,2.7812
286,2.8932
287,2.8355
288,2.8940
289,2.8453
290,2.7927
291,2.9086
292,2.8052
293,2.8634
294,2.8455
295,2.8680
296,2.7926
297,2.8524
298,2.8203
299,2.8447
300,2.9003
301,2.8971
302,2.9155
303,2.7499
304,2.7001
305,2.9020
306,2.8259
307,2.8474
308,2.8235
309,2.8280
310,2.8182
311,2.7893
312,2.8833
313,2.8675
314,2.8170
315,2.8338
316,2.8364
317,2.8673
318,2.8316
319,2.7957
320,2.8980
321,2.8680
322,2.8702
323,2.8867
324,2.8398
325,2.8610
326,2.8360
327,2.8607
328,2.8873
329,2.8681
330,2.8239
331,2.8157
332,2.7421
333,2.9323
334,2.8047
335,2.8543
336,2.8787
337,2.7863
338,2.7627
339,2.7412
340,2.8630
341,2.7880
342,2.8790
343,2.7642
344,2.8700
345,2.8441
346,2.8445
347,2.8285
348,2.8547
349,2.7426
350,2.7952
351,2.8292
352,2.7733
353,2.8441
354,2.7643
355,2.7837
356,2.7721
357,2.8239
358,2.8149
359,2.8316
360,2.7573
361,2.8373
362,2.8194
363,2.7384
364,2.8267
365,2.8187
366,2.7844
367,2.8026
368,2.8312
369,2.7503
370,2.8318
371,2.7618
372,2.7680
373,2.7794
374,2.7842
375,2.8361
376,2.6913
377,2.7984
378,2.7904
379,2.7709
380,2.7070
381,2.8897
382,2.7972
383,2.7602
384,2.8073
385,2.8259
386,2.8726
387,2.8182
388,2.8298
389,2.7390
390,2.8557
391,2.8323
392,2.8360
393,2.8294
394,2.8408
395,2.7330
396,2.7158
397,2.8407
398,2.8520
399,2.7178
400,2.8628
401,2.7992
402,2.8061
403,2.8080
404,2.7519
405,2.8673
406,2.7980
407,2.8450
408,2.8168
409,2.7267
410,2.7937
411,2.7527
412,2.8592
413,2.7088
414,2.7364
415,2.7030
416,2.6740
417,2.7773
418,2.7030
419,2.7602
420,2.6630
421,2.8450
422,2.7312
423,2.7345
424,2.7313
425,2.7894
426,2.7293
427,2.5504
428,2.7334
429,2.7673
430,2.7632
431,2.7079
432,2.5370
433,2.7553
434,2.7920
435,2.7833
436,2.8076
437,2.6027
438,2.8727
439,2.7285
440,2.8728
441,2.7827
442,2.7450
443,2.8933
444,2.6235
445,2.8225
446,2.7196
447,2.8587
448,2.6655
449,2.6822
450,2.8185
451,2.7144
452,2.6764
453,2.7940
454,2.7805
455,2.7272
456,2.7847
457,2.7773
458,2.7646
459,2.7308
460,2.7637
461,2.7593
462,2.7288
463,2.7453
464,2.6833
465,2.8083
466,2.7813
467,2.7622
468,2.8252
469,2.8607
470,2.7521
471,2.7498
472,2.6860
473,2.7554
474,2.7690
475,2.7750
476,2.7696
477,2.7360
478,2.7562
479,2.8153
480,2.7511
481,2.7495
482,2.7209
483,2.7958
484,2.6934
485,2.7817
486,2.7631
487,2.7845
488,2.7016
489,2.7747
490,2.7170
491,2.7930
492,2.7699
493,2.6816
494,2.6844
495,2.6816
496,2.6832
497,2.7080
498,2.8617
499,2.6868
500,2.6933
501,2.7953
502,2.7995
503,2.7557
504,2.6615
505,2.7958
506,2.8056
507,2.8433
508,2.6767
509,2.8443
510,2.7113
511,2.8300
512,2.7294
513,2.8093
514,2.8791
515,2.8387
516,2.6969
517,2.8408
518,2.7628
519,2.7240
520,2.7767
521,2.7574
522,2.6972
523,2.7384
524,2.8657
525,2.6738
526,2.8200
527,2.7385
528,2.7334
529,2.7960
530,2.7622
531,2.7841
532,2.8266
533,2.8031
534,2.6842
535,2.7105
536,2.7566
537,2.7187
538,2.7903
539,2.7609
540,2.7416
541,2.6526
542,2.8245
543,2.7689
544,2.8610
545,2.6890
546,2.7775
547,2.6963
548,2.7021
549,2.8927
550,2.6858
551,2.7661
552,2.7223
553,2.7300
554,2.7074
555,2.7627
556,2.6099
557,2.7397
558,2.7735
559,2.7317
560,2.6524
561,2.7423
562,2.6569
563,2.7832
564,2.7432
565,2.7122
566,2.5987
567,2.5655
568,2.6478
569,2.6693
570,2.7343
571,2.6428
572,2.7899
573,2.6446
574,2.8017
575,2.7400
576,2.6906
577,2.7213
578,2.6842
579,2.7135
580,2.6206
581,2.5978
582,2.6120
583,2.6757
584,2.6795
585,2.5508
586,2.7351
587,2.6773
588,2.6521
589,2.6698
590,2.6921
591,2.6466
592,2.7217
593,2.5982
594,2.6085
595,2.7403
596,2.6864
597,2.7617
598,2.6807
599,2.6517
600,2.7737
601,2.6418
602,2.8867
603,2.7340
604,2.6333
605,2.7440
606,2.7817
607,2.8300
608,2.7534
609,2.7093
610,2.7520
611,2.6908
612,2.7363
613,2.7027
614,2.7420
615,2.6154
616,2.7938
617,2.5923
618,2.8163
619,2.7569
620,2.6888
621,2.7511
622,2.6929
623,2.7857
624,2.7726
625,2.6326
626,2.7105
627,2.6462
628,2.8423
629,2.6803
630,2.6281
631,2.5909
632,2.6605
633,2.7017
634,2.6325
635,2.7658
636,2.7833
637,2.6062
638,2.6688
639,2.6975
640,2.6778
641,2.7486
642,2.5869
643,2.7496
644,2.7074
645,2.7179
646,2.7671
647,2.5913
648,2.7710
649,2.5991
650,2.6608
651,2.7251
652,2.5787
653,2.6630
654,2.7057
655,2.7153
656,2.8520
657,2.6404
658,2.6535
659,2.6705
660,2.6425
661,2.7349
662,2.7470
663,2.7632
664,2.6710
665,2.7333
666,2.6645
667,2.6624
668,2.5657
669,2.6350
670,2.6225
671,2.6823
672,2.7138
673,2.6673
674,2.4790
675,2.6993
676,2.6687
677,2.7009
678,2.7834
679,2.6700
680,2.6452
681,2.5427
682,2.7170
683,2.6357
684,2.7080
685,2.7138
686,2.7168
687,2.5346
688,2.7000
689,2.5987
690,2.7257
691,2.6755
692,2.7106
693,2.7132
694,2.7193
695,2.7188
696,2.5733
697,2.6817
698,2.5656
699,2.7460
700,2.7157
701,2.5149
702,2.7583
703,2.5645
704,2.5483
705,2.6967
706,2.7042
707,2.5204
708,2.6026
709,2.7089
710,2.5907
711,2.6057
712,2.5828
713,2.6833
714,2.7397
715,2.6953
716,2.6714
717,2.5561
718,2.7250
719,2.5434
720,2.5922
721,2.8288
722,2.5500
723,2.6050
724,2.6811
725,2.6385
726,2.6901
727,2.7646
728,2.7986
729,2.5954
730,2.6897
731,2.6278
732,2.6630
733,2.5707
734,2.6684
735,2.6934
736,2.7015
737,2.6153
738,2.6818
739,2.6247
740,2.6139
741,2.7117
742,2.6509
743,2.7147
744,2.6044
745,2.6031
746,2.6281
747,2.7532
748,2.5696
749,2.7256
750,2.6536
751,2.6890
752,2.5475
753,2.5807
754,2.6467
755,2.6328
756,2.5669
757,2.6585
758,2.6489
759,2.5654
760,2.7185
761,2.7683
762,2.5564
763,2.5913
764,2.7630
765,2.4992
766,2.6913
767,2.6224
768,2.6216
769,2.6531
770,2.5986
771,2.7127
772,2.5159
773,2.6485
774,2.5593
775,2.4636
776,2.7912
777,2.6085
778,2.5310
779,2.6977
780,2.5683
781,2.6116
782,2.5749
783,2.7107
784,2.6545
785,2.6420
786,2.5415
787,2.5230
788,2.7713
789,2.6458
790,2.5012
791,2.6247
792,2.5639
793,2.6973
794,2.6243
795,2.4706
796,2.5883
797,2.5337
798,2.5282
799,2.5355
800,2.6432
801,2.6864
802,2.5419
803,2.7667
804,2.6129
805,2.5920
806,2.7333
807,2.6899
808,2.4578
809,2.6930
810,2.7033
811,2.6583
812,2.5266
813,2.6350
814,2.5992
815,2.6488
816,2.5959
817,2.6896
818,2.5336
819,2.6397
820,2.4848
821,2.6555
822,2.6792
823,2.5039
824,2.6304
825,2.6957
826,2.6362
827,2.5064
828,2.6545
829,2.5128
830,2.7050
831,2.5756
832,2.5682
833,2.7340
834,2.5722
835,2.7007
836,2.5955
837,2.6657
838,2.5296
839,2.6601
840,2.6290
841,2.6590
842,2.5817
843,2.6085
844,2.6233
845,2.6623
846,2.6669
847,2.5486
848,2.6617
849,2.5900
850,2.7250
851,2.6920
852,2.6041
853,2.5619
854,2.7506
855,2.4974
856,2.6780
857,2.5040
858,2.7173
859,2.5057
860,2.6007
861,2.5696
862,2.6720
863,2.7100
864,2.4366
865,2.6383
866,2.6171
867,2.6837
868,2.7848
869,2.4870
870,2.6077
871,2.5750
872,2.6035
873,2.5297
874,2.6511
875,2.5444
876,2.6681
877,2.5976
878,2.5982
879,2.4163
880,2.6233
881,2.5217
882,2.6708
883,2.6231
884,2.6707
885,2.6110
886,2.4341
887,2.6393
888,2.5599
889,2.6595
890,2.5853
891,2.5933
892,2.7176
893,2.5894
894,2.6250
895,2.6440
896,2.6642
897,2.6661
898,2.5330
899,2.6114
900,2.6080
901,2.3864
902,2.6978
903,2.5411
904,2.5865
905,2.6008
906,2.5990
907,2.5175
908,2.5553
909,2.5491
910,2.6650
911,2.6328
912,2.5983
913,2.6287
914,2.5929
915,2.6602
916,2.6602
917,2.6333
918,2.6171
919,2.4518
920,2.6569
921,2.6053
922,2.5349
923,2.4864
924,2.5957
925,2.4662
926,2.6009
927,2.5214
928,2.5541
929,2.6061
930,2.5292
931,2.7527
932,2.5322
933,2.4504
934,2.7400
935,2.5138
936,2.5535
937,2.6038
938,2.7283
939,2.5474
940,2.6685
941,2.6268
942,2.6482
943,2.5390
944,2.6341
945,2.5375
946,2.5603
947,2.5452
948,2.6268
949,2.6221
950,2.6647
951,2.5435
952,2.6675
953,2.6747
954,2.6186
955,2.7033
956,2.6385
957,2.5498
958,2.5801
959,2.5130
960,2.6023
961,2.6636
962,2.5782
963,2.6202
964,2.5341
965,2.4413
966,2.6544
967,2.5995
968,2.5690
969,2.5673
970,2.4673
971,2.6441
972,2.5170
973,2.5570
974,2.5418
975,2.5697
976,2.5438
977,2.5629
978,2.7267
979,2.7001
980,2.6381
981,2.6400
982,2.5396
983,2.6633
984,2.6258
985,2.5671
986,2.6805
987,2.5660
988,2.6958
989,2.5398
990,2.5110
991,2.5480
992,2.5104
993,2.6487
994,2.4906
995,2.4276
996,2.4484
997,2.7030
998,2.4505
999,2.5364
1000,2.6792
1001,2.5326
1002,2.7192
1003,2.5531
1004,2.6666
1005,2.4832
1006,2.6250
1007,2.4813
1008,2.3867
1009,2.4973
1010,2.5761
1011,2.6042
1012,2.4269
1013,2.4869
1014,2.6983
1015,2.4666
1016,2.5383
1017,2.6975
1018,2.3674
1019,2.5347
1020,2.5225
1021,2.4950
1022,2.5106
1023,2.5648
1024,2.6502
1025,2.5601
1026,2.5603
1027,2.4675
1028,2.5493
1029,2.3302
1030,2.6308
1031,2.5433
1032,2.5263
1033,2.6566
1034,2.4397
1035,2.5390
1036,2.5679
1037,2.5939
1038,2.5874
1039,2.4286
1040,2.4367
1041,2.5909
1042,2.3364
1043,2.6700
1044,2.6314
1045,2.5170
1046,2.5352
1047,2.5343
1048,2.4390
1049,2.5233
1050,2.5486
1051,2.5149
1052,2.5524
1053,2.4865
1054,2.5293
1055,2.5008
1056,2.4924
1057,2.5108
1058,2.4663
1059,2.5636
1060,2.4959
1061,2.6075
1062,2.4648
1063,2.4825
1064,2.6759
1065,2.3664
1066,2.6617
1067,2.4548
1068,2.5973
1069,2.5260
1070,2.5148
1071,2.5277
1072,2.5558
1073,2.5924
1074,2.4453
1075,2.4950
1076,2.5777
1077,2.4342
1078,2.6410
1079,2.5733
1080,2.4171
1081,2.5374
1082,2.4595
1083,2.4930
1084,2.4510
1085,2.5683
1086,2.6640
1087,2.6628
1088,2.4781
1089,2.4912
1090,2.4845
1091,2.4469
1092,2.3165
1093,2.4769
1094,2.4798
1095,2.6093
1096,2.4366
1097,2.5010
1098,2.3652
1099,2.5116
1100,2.6032
1101,2.6041
1102,2.5126
1103,2.5960
1104,2.4490
1105,2.5048
1106,2.6285
1107,2.5754
1108,2.5130
1109,2.5729
1110,2.4652
1111,2.5369
1112,2.6340
1113,2.4667
1114,2.5142
1115,2.3523
1116,2.5384
1117,2.5148
1118,2.3638
1119,2.6717
1120,2.5210
1121,2.6595
1122,2.3837
1123,2.6830
1124,2.5917
1125,2.6201
1126,2.4919
1127,2.2902
1128,2.5400
1129,2.6268
1130,2.4006
1131,2.5698
1132,2.5287
1133,2.5226
1134,2.6148
1135,2.5730
1136,2.4379
1137,2.6233
1138,2.4878
1139,2.5283
1140,2.6001
1141,2.5572
1142,2.4989
1143,2.4046
1144,2.5850
1145,2.5522
1146,2.5153
1147,2.4772
1148,2.4023
1149,2.5878
1150,2.5088
1151,2.5203
1152,2.4777
1153,2.4486
1154,2.4143
1155,2.5302
1156,2.4407
1157,2.4943
1158,2.5386
1159,2.5163
1160,2.3989
1161,2.4564
1162,2.4614
1163,2.4665
1164,2.4746
1165,2.4407
1166,2.5063
1167,2.6493
1168,2.6443
1169,2.6058
1170,2.5799
1171,2.4665
1172,2.4697
1173,2.6200
1174,2.4675
1175,2.4733
1176,2.5339
1177,2.5100
1178,2.3148
1179,2.5152
1180,2.4677
1181,2.4279
1182,2.5898
1183,2.3753
1184,2.5475
1185,2.4901
1186,2.4643
1187,2.4995
1188,2.4520
1189,2.5165
1190,2.5710
1191,2.3964
1192,2.4117
1193,2.7283
1194,2.4738
1195,2.5628
1196,2.4471
1197,2.5313
1198,2.4233
1199,2.5061
1200,2.4275
1201,2.5520
1202,2.3958
1203,2.4138
1204,2.5171
1205,2.4995
1206,2.4098
1207,2.3405
1208,2.5563
1209,2.4985
1210,2.4718
1211,2.5813
1212,2.4936
1213,2.3967
1214,2.5028
1215,2.4408
1216,2.5288
1217,2.4141
1218,2.4859
1219,2.6143
1220,2.5727
1221,2.5151
1222,2.4238
1223,2.4817
1224,2.5063
1225,2.4132
1226,2.5007
1227,2.3253
1228,2.3772
1229,2.4940
1230,2.5163
1231,2.3799
1232,2.3657
1233,2.5382
1234,2.4497
1235,2.4574
1236,2.5319
1237,2.4831
1238,2.4361
1239,2.2739
1240,2.4967
1241,2.3764
1242,2.4226
1243,2.3915
1244,2.4216
1245,2.5681
1246,2.3178
1247,2.4654
1248,2.3407
1249,2.4646
1250,2.3881
1251,2.4922
1252,2.5833
1253,2.3781
1254,2.5151
1255,2.3622
1256,2.3785
1257,2.5973
1258,2.4251
1259,2.4600
1260,2.3415
1261,2.3838
1262,2.4393
1263,2.4331
1264,2.4231
1265,2.4632
1266,2.4477
1267,2.5141
1268,2.3796
1269,2.4652
1270,2.5160
1271,2.3452
1272,2.3650
1273,2.3047
1274,2.3466
1275,2.4231
1276,2.3808
1277,2.4281
1278,2.2741
1279,2.5231
1280,2.4108
1281,2.4169
1282,2.3800
1283,2.4546
1284,2.3768
1285,2.4154
1286,2.4458
1287,2.4470
1288,2.3335
1289,2.4490
1290,2.5273
1291,2.3942
1292,2.4977
1293,2.3625
1294,2.4817
1295,2.3143
1296,2.3769
1297,2.4248
1298,2.4716
1299,2.4430
1300,2.2633
1301,2.4119
1302,2.3345
1303,2.3636
1304,2.3631
1305,2.2240
1306,2.1988
1307,2.2483
1308,2.3125
1309,2.1979
1310,2.1875
1311,2.2874
1312,2.3692
1313,2.2578
1314,2.2434
1315,2.3323
1316,2.3787
1317,2.4928
1318,2.2647
1319,2.3741
1320,2.3514
1321,2.2849
1322,2.3118
1323,2.2547
1324,2.3116
1325,2.2722
1326,2.4067
1327,2.4830
1328,2.3726
1329,2.3704
1330,2.3087
1331,2.2253
1332,2.4102
1333,2.2921
1334,2.3613
1335,2.3625
1336,2.3347
1337,2.4506
1338,2.3542
1339,2.4156
1340,2.2799
1341,2.2679
1342,2.3009
1343,2.4120
1344,2.4226
1345,2.3067
1346,2.2542
1347,2.4481
1348,2.3048
1349,2.2863
1350,2.2059
1351,2.3833
1352,2.2921
1353,2.3608
1354,2.3777
1355,2.3054
1356,2.2811
1357,2.3780
1358,2.2314
1359,2.4201
1360,2.2990
1361,2.2832
1362,2.4733
1363,2.2461
1364,2.3953
1365,2.2113
1366,2.4671
1367,2.2241
1368,2.4450
1369,2.2136
1370,2.3070
1371,2.2292
1372,2.1832
1373,2.3793
1374,2.3017
1375,2.3428
1376,2.2318
1377,2.3780
1378,2.1217
1379,2.3710
1380,2.4092
1381,2.3253
1382,2.3004
1383,2.2018
1384,2.4083
1385,2.3953
1386,2.3870
1387,2.2613
1388,2.2581
1389,2.3790
1390,2.3237
1391,2.3883
1392,2.3269
1393,2.2897
1394,2.3430
1395,2.2548
1396,2.2387
1397,2.2864
1398,2.3089
1399,2.3784
1400,2.3007
1401,2.2629
1402,2.1324
1403,2.3648
1404,2.5619
1405,2.3596
1406,2.2437
1407,2.2937
1408,2.3800
1409,2.1821
1410,2.4216
1411,2.2241
1412,2.1733
1413,2.2261
1414,2.2693
1415,2.3066
1416,2.2266
1417,2.3909
1418,2.3117
1419,2.3095
1420,2.2048
1421,2.3349
1422,2.2657
1423,2.3121
1424,2.4091
1425,2.3517
1426,2.3517
1427,2.2791
1428,2.2603
1429,2.4883
1430,2.2524
1431,2.3343
1432,2.2220
1433,2.3127
1434,2.2528
1435,2.3953
1436,2.0991
1437,2.1780
1438,2.3553
1439,2.3894
1440,2.2057
1441,2.2720
1442,2.2622
1443,2.1269
1444,2.1558
1445,2.3574
1446,2.1003
1447,2.3181
1448,2.2074
1449,2.0745
1450,2.4250
1451,2.2921
1452,2.2665
1453,2.2658
1454,2.2997
1455,2.1098
1456,2.2817
1457,2.3521
1458,2.3263
1459,2.1710
1460,2.2667
1461,2.3238
1462,2.3026
1463,2.3300
1464,2.3175
1465,2.2776
1466,2.2666
1467,2.3017
1468,2.3689
1469,2.2059
1470,2.2682
1471,2.2050
1472,2.3841
1473,2.2361
1474,2.3248
1475,2.2817
1476,2.4131
1477,2.2540
1478,2.2528
1479,2.3250
1480,2.4122
1481,2.3447
1482,2.3145
1483,2.3505
1484,2.2760
1485,2.2896
1486,2.3152
1487,2.2230
1488,2.3627
1489,2.4017
1490,2.3023
1491,2.3456
1492,2.4055
1493,2.3258
1494,2.2915
1495,2.3121
1496,2.3089
1497,2.2864
1498,2.2569
1499,2.3233
1500,2.3676
1501,2.3287
1502,2.1966
1503,2.2837
1504,2.4450
1505,2.3165
1506,2.2755
1507,2.2585
1508,2.3278
1509,2.4021
1510,2.3257
1511,2.3375
1512,2.2783
1513,2.2426
1514,2.4002
1515,2.2876
1516,2.3893
1517,2.2210
1518,2.4523
1519,2.2697
1520,2.1123
1521,2.3183
1522,2.2672
1523,2.1226
1524,2.3470
1525,2.2225
1526,2.2741
1527,2.2128
1528,2.2708
1529,2.4032
1530,2.2380
1531,2.3277
1532,2.3518
1533,2.2459
1534,2.1582
1535,2.4067
1536,2.2751
1537,2.1916
1538,2.2308
1539,2.2930
1540,2.3121
1541,2.2139
1542,2.3335
1543,2.1950
1544,2.2656
1545,2.3215
1546,2.3004
1547,2.2049
1548,2.1441
1549,2.3672
1550,2.1107
1551,2.0950
1552,2.2390
1553,2.1757
1554,2.2418
1555,2.2368
1556,2.2126
1557,2.1405
1558,2.0956
1559,2.2180
1560,2.3250
1561,2.2461
1562,2.1225
1563,2.2782
1564,2.0552
1565,2.2471
1566,2.1263
1567,2.1647
1568,2.1753
1569,2.2642
1570,2.1390
1571,2.2328
1572,2.1561
1573,2.1328
1574,2.2851
1575,2.0580
1576,2.1993
1577,2.2527
1578,2.1200
1579,2.0426
1580,2.2478
1581,2.1038
1582,2.0023
1583,2.1202
1584,2.2832
1585,1.9992
1586,2.3475
1587,2.0876
1588,2.1610
1589,2.1927
1590,2.1913
1591,2.2818
1592,2.1644
1593,2.1730
1594,2.1383
1595,2.2180
1596,1.9407
1597,2.0199
1598,2.1450
1599,2.1594
1600,2.0401
1601,2.1120
1602,2.1160
1603,2.0323
1604,2.2239
1605,2.2282
1606,2.1448
1607,2.0536
1608,2.1325
1609,2.1355
1610,2.0430
1611,2.1474
1612,2.1632
1613,2.0849
1614,2.0216
1615,2.2682
1616,2.1110
1617,2.0237
1618,2.1034
1619,2.0551
1620,2.0235
1621,2.1306
1622,2.1511
1623,2.0438
1624,2.0825
1625,2.1738
1626,2.0896
1627,2.1614
1628,2.0220
1629,2.1114
1630,2.0443
1631,2.1608
1632,2.0876
1633,2.1324
1634,2.0787
1635,2.2153
1636,2.1826
1637,2.0030
1638,2.1590
1639,2.2247
1640,2.1270
1641,2.2510
1642,2.0641
1643,1.9712
1644,2.2530
1645,2.0154
1646,1.9584
1647,2.1710
1648,2.1266
1649,2.0077
1650,2.1603
1651,2.1419
1652,2.1892
1653,2.2791
1654,2.0209
1655,2.1286
1656,2.1196
1657,2.1952
1658,2.0788
1659,2.0052
1660,2.1813
1661,2.0975
1662,2.0815
1663,2.0324
1664,2.2217
1665,2.0183
1666,2.1088
1667,2.1178
1668,2.1462
1669,2.1483
1670,2.2031
1671,2.0116
1672,1.9166
1673,2.1005
1674,2.0943
1675,2.1263
1676,2.0860
1677,2.0595
1678,2.1403
1679,2.0013
1680,2.1275
1681,2.0216
1682,2.0500
1683,1.9970
1684,1.9973
1685,2.0058
1686,1.9943
1687,2.0663
1688,2.0315
1689,1.9544
1690,2.0415
1691,2.0755
1692,1.9315
1693,2.0897
1694,2.0351
1695,1.9978
1696,2.0327
1697,2.0140
1698,2.0331
1699,2.0185
1700,2.0535
1701,1.9585
1702,1.9550
1703,2.0676
1704,2.0732
1705,2.0920
1706,1.9043
1707,2.0187
1708,2.0618
1709,1.8260
1710,1.9487
1711,2.0080
1712,2.0887
1713,2.0229
1714,1.9638
1715,1.9777
1716,2.0873
1717,1.9596
1718,1.9962
1719,1.9990
1720,2.0367
1721,1.8586
1722,1.9786
1723,2.0217
1724,2.1390
1725,1.9206
1726,1.9680
1727,2.0055
1728,2.0003
1729,1.9050
1730,1.9139
1731,2.0005
1732,1.9741
1733,2.0109
1734,1.7897
1735,2.0527
1736,1.9696
1737,1.9521
1738,1.9652
1739,1.9203
1740,2.0339
1741,2.1223
1742,1.9899
1743,1.8706
1744,2.0313
1745,2.0360
1746,1.8518
1747,1.9806
1748,1.9327
1749,2.0048
1750,2.0002
1751,1.9675
1752,1.9521
1753,1.9268
1754,2.0532
1755,1.9599
1756,1.9992
1757,1.8401
1758,1.9823
1759,2.0241
1760,1.9138
1761,1.9741
1762,1.8782
1763,1.9080
1764,2.0173
1765,2.0350
1766,1.8082
1767,2.0814
1768,2.0005
1769,2.0922
1770,1.9391
1771,1.9173
1772,2.0306
1773,1.9425
1774,2.0038
1775,1.9081
1776,1.9260
1777,2.0327
1778,1.9846
1779,2.0442
1780,2.0811
1781,1.9455
1782,2.0263
1783,1.9422
1784,1.8326
1785,1.8622
1786,2.0627
1787,1.9839
1788,2.1068
1789,1.9913
1790,1.8619
1791,1.9112
1792,2.0302
1793,2.0165
1794,1.9283
1795,2.0162
1796,1.9588
1797,1.9582
1798,2.0303
1799,1.8701
1800,2.1103
1801,1.9829
1802,2.0057
1803,1.9753
1804,1.9487
1805,2.0199
1806,1.9492
1807,1.9497
1808,1.9373
1809,1.9709
1810,2.0098
1811,2.0155
1812,1.9057
1813,1.8500
1814,1.9294
1815,1.9480
1816,1.8862
1817,2.0774
1818,1.9286
1819,2.0248
1820,1.9748
1821,1.8834
1822,1.9977
1823,1.9347
1824,1.9860
1825,1.9530
1826,1.8980
1827,1.7935
1828,1.8360
1829,1.8144
1830,1.8535
1831,1.9878
1832,1.8291
1833,1.9380
1834,1.8835
1835,1.8867
1836,1.8358
1837,1.9114
1838,1.9339
1839,1.9218
1840,1.9339
1841,1.9601
1842,1.9644
1843,1.9480
1844,1.8322
1845,1.8061
1846,1.8412
1847,1.9343
1848,1.8964
1849,1.7881
1850,1.9519
1851,1.8702
1852,1.9331
1853,1.7783
1854,1.7771
1855,1.9212
1856,1.7558
1857,1.8073
1858,1.8474
1859,1.8512
1860,1.7962
1861,1.8008
1862,1.7366
1863,1.9863
1864,1.9147
1865,1.8063
1866,1.8192
1867,1.7994
1868,1.7921
1869,1.8370
1870,1.7869
1871,1.7000
